	Run #6	Run #6	Run #6	Run #6	Run #6
	Date and Time	Time (s)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
	11/01/2020 02:14:03 pm	3.252	0.224	0.03	5.7
	11/01/2020 02:14:03 pm	3.256	0.224	0.07	5.7
	11/01/2020 02:14:03 pm	3.260	0.224	0.09	3.9
	11/01/2020 02:14:03 pm	3.264	0.225	0.09	1.5
	11/01/2020 02:14:03 pm	3.268	0.225	0.10	1.2
	11/01/2020 02:14:03 pm	3.272	0.226	0.10	2.8
	11/01/2020 02:14:03 pm	3.276	0.226	0.12	3.9
	11/01/2020 02:14:03 pm	3.280	0.226	0.14	4.1
	11/01/2020 02:14:03 pm	3.284	0.227	0.15	2.7
	11/01/2020 02:14:03 pm	3.288	0.228	0.16	2.2
	11/01/2020 02:14:03 pm	3.292	0.228	0.16	3.2
	11/01/2020 02:14:03 pm	3.296	0.229	0.18	4.4
	11/01/2020 02:14:03 pm	3.300	0.230	0.21	1.3
	11/01/2020 02:14:03 pm	3.304	0.231	0.23	-4.0
	11/01/2020 02:14:03 pm	3.308	0.232	0.15	-0.4
	11/01/2020 02:14:03 pm	3.312	0.233	0.15	7.9
	11/01/2020 02:14:03 pm	3.316	0.231	0.28	12.4
	11/01/2020 02:14:03 pm	3.320	0.235	0.29	4.2
	11/01/2020 02:14:03 pm	3.324	0.237	0.31	-4.6
	11/01/2020 02:14:03 pm	3.328	0.235	0.22	-4.6
	11/01/2020 02:14:03 pm	3.332	0.239	0.23	-1.4
	11/01/2020 02:14:03 pm	3.336	0.238	0.25	7.0
	11/01/2020 02:14:03 pm	3.340	0.239	0.24	11.9
	11/01/2020 02:14:03 pm	3.344	0.240	0.38	12.8
	11/01/2020 02:14:03 pm	3.348	0.242	0.39	7.7
	11/01/2020 02:14:03 pm	3.352	0.244	0.41	1.8
	11/01/2020 02:14:03 pm	3.356	0.245	0.40	1.5
	11/01/2020 02:14:03 pm	3.360	0.247	0.41	3.1
	11/01/2020 02:14:03 pm	3.364	0.248	0.42	6.0
	11/01/2020 02:14:03 pm	3.368	0.250	0.46	6.0
	11/01/2020 02:14:03 pm	3.372	0.252	0.50	4.0
	11/01/2020 02:14:03 pm	3.376	0.254	0.49	1.1
	11/01/2020 02:14:03 pm	3.380	0.256	0.49	1.4
	11/01/2020 02:14:03 pm	3.384	0.258	0.49	3.8
	11/01/2020 02:14:03 pm	3.388	0.260	0.53	4.3
	11/01/2020 02:14:03 pm	3.392	0.262	0.54	3.5
	11/01/2020 02:14:03 pm	3.396	0.265	0.54	1.9
	11/01/2020 02:14:03 pm	3.400	0.267	0.56	2.8
	11/01/2020 02:14:03 pm	3.404	0.269	0.56	4.0
	11/01/2020 02:14:03 pm	3.408	0.271	0.59	3.2
	11/01/2020 02:14:03 pm	3.412	0.273	0.60	1.8
	11/01/2020 02:14:03 pm	3.416	0.276	0.59	1.1
	11/01/2020 02:14:03 pm	3.420	0.278	0.61	3.3
	11/01/2020 02:14:03 pm	3.424	0.280	0.62	5.3
	11/01/2020 02:14:03 pm	3.428	0.283	0.66	4.2
	11/01/2020 02:14:03 pm	3.432	0.286	0.67	2.3
	11/01/2020 02:14:03 pm	3.436	0.289	0.66	0.9
	11/01/2020 02:14:03 pm	3.440	0.291	0.67	2.2
	11/01/2020 02:14:03 pm	3.444	0.294	0.67	3.4
	11/01/2020 02:14:03 pm	3.448	0.297	0.70	2.9
	11/01/2020 02:14:03 pm	3.452	0.299	0.71	2.0
	11/01/2020 02:14:03 pm	3.456	0.302	0.71	0.9
	11/01/2020 02:14:03 pm	3.460	0.305	0.72	0.8
	11/01/2020 02:14:03 pm	3.464	0.308	0.71	1.3
	11/01/2020 02:14:03 pm	3.468	0.311	0.72	2.1
	11/01/2020 02:14:03 pm	3.472	0.314	0.73	3.6
	11/01/2020 02:14:03 pm	3.476	0.317	0.75	3.9
	11/01/2020 02:14:03 pm	3.480	0.320	0.77	2.4
	11/01/2020 02:14:03 pm	3.484	0.323	0.77	-0.2
	11/01/2020 02:14:03 pm	3.488	0.326	0.76	2.7
	11/01/2020 02:14:03 pm	3.492	0.329	0.75	8.7
	11/01/2020 02:14:03 pm	3.496	0.332	0.86	11.0
	11/01/2020 02:14:03 pm	3.500	0.335	0.89	6.3
	11/01/2020 02:14:03 pm	3.504	0.341	0.89	-0.2
	11/01/2020 02:14:03 pm	3.508	0.341	0.87	-0.5
	11/01/2020 02:14:03 pm	3.512	0.347	0.87	-1.9
	11/01/2020 02:14:03 pm	3.516	0.350	0.89	-3.8
	11/01/2020 02:14:03 pm	3.520	0.353	0.82	-5.6
	11/01/2020 02:14:03 pm	3.524	0.356	0.83	-4.9
	11/01/2020 02:14:03 pm	3.528	0.360	0.80	-2.1
	11/01/2020 02:14:03 pm	3.532	0.363	0.80	1.4
	11/01/2020 02:14:03 pm	3.536	0.366	0.80	6.4
	11/01/2020 02:14:03 pm	3.540	0.370	0.86	6.9
	11/01/2020 02:14:03 pm	3.544	0.373	0.89	2.3
	11/01/2020 02:14:03 pm	3.548	0.377	0.87	-4.3
	11/01/2020 02:14:03 pm	3.552	0.380	0.84	-5.9
	11/01/2020 02:14:03 pm	3.556	0.383	0.80	-2.7
	11/01/2020 02:14:03 pm	3.560	0.387	0.82	0.3
	11/01/2020 02:14:03 pm	3.564	0.390	0.83	0.8
	11/01/2020 02:14:03 pm	3.568	0.393	0.82	-1.1
	11/01/2020 02:14:03 pm	3.572	0.396	0.82	-2.6
	11/01/2020 02:14:03 pm	3.576	0.400	0.81	-3.1
	11/01/2020 02:14:03 pm	3.580	0.403	0.79	-2.9
	11/01/2020 02:14:03 pm	3.584	0.406	0.78	-1.0
	11/01/2020 02:14:03 pm	3.588	0.409	0.78	1.1
	11/01/2020 02:14:03 pm	3.592	0.412	0.79	0.9
	11/01/2020 02:14:03 pm	3.596	0.415	0.80	-1.3
	11/01/2020 02:14:03 pm	3.600	0.419	0.78	-3.8
	11/01/2020 02:14:03 pm	3.604	0.422	0.76	-2.4
	11/01/2020 02:14:03 pm	3.608	0.425	0.74	1.5
	11/01/2020 02:14:03 pm	3.612	0.428	0.78	2.2
	11/01/2020 02:14:03 pm	3.616	0.431	0.80	-0.5
	11/01/2020 02:14:03 pm	3.620	0.434	0.76	-3.0
	11/01/2020 02:14:03 pm	3.624	0.437	0.75	0.1
	11/01/2020 02:14:03 pm	3.628	0.440	0.75	4.1
	11/01/2020 02:14:03 pm	3.632	0.443	0.81	2.1
	11/01/2020 02:14:03 pm	3.636	0.446	0.80	-2.4
	11/01/2020 02:14:03 pm	3.640	0.450	0.75	-5.4
	11/01/2020 02:14:03 pm	3.644	0.452	0.75	-3.4
	11/01/2020 02:14:03 pm	3.648	0.455	0.72	-0.5
	11/01/2020 02:14:03 pm	3.652	0.459	0.75	-0.5
	11/01/2020 02:14:03 pm	3.656	0.461	0.74	-1.8
	11/01/2020 02:14:03 pm	3.660	0.465	0.72	-3.6
	11/01/2020 02:14:03 pm	3.664	0.467	0.71	-1.7
	11/01/2020 02:14:03 pm	3.668	0.469	0.69	0.9
	11/01/2020 02:14:03 pm	3.672	0.473	0.73	-1.8
	11/01/2020 02:14:03 pm	3.676	0.475	0.72	-1.5
	11/01/2020 02:14:03 pm	3.680	0.479	0.64	2.8
	11/01/2020 02:14:03 pm	3.684	0.481	0.75	2.4
	11/01/2020 02:14:03 pm	3.688	0.483	0.77	-4.2
	11/01/2020 02:14:03 pm	3.692	0.489	0.65	-12.6
	11/01/2020 02:14:03 pm	3.696	0.489	0.63	-5.0
	11/01/2020 02:14:03 pm	3.700	0.490	0.58	6.5
	11/01/2020 02:14:03 pm	3.704	0.497	0.72	7.8
	11/01/2020 02:14:03 pm	3.708	0.495	0.72	2.7
	11/01/2020 02:14:03 pm	3.712	0.501	0.68	-8.3
	11/01/2020 02:14:03 pm	3.716	0.503	0.68	-10.7
	11/01/2020 02:14:03 pm	3.720	0.505	0.56	-7.1
	11/01/2020 02:14:03 pm	3.724	0.508	0.59	-3.6
	11/01/2020 02:14:03 pm	3.728	0.510	0.61	-3.4
	11/01/2020 02:14:03 pm	3.732	0.512	0.55	-8.0
	11/01/2020 02:14:03 pm	3.736	0.515	0.52	-7.3
	11/01/2020 02:14:03 pm	3.740	0.516	0.48	-2.8
	11/01/2020 02:14:03 pm	3.744	0.519	0.49	-1.0
	11/01/2020 02:14:03 pm	3.748	0.520	0.50	-1.3
	11/01/2020 02:14:03 pm	3.752	0.523	0.48	-3.2
	11/01/2020 02:14:03 pm	3.756	0.524	0.47	-2.7
	11/01/2020 02:14:03 pm	3.760	0.526	0.45	-1.0
	11/01/2020 02:14:03 pm	3.764	0.528	0.46	-1.9
	11/01/2020 02:14:03 pm	3.768	0.530	0.46	-4.3
	11/01/2020 02:14:03 pm	3.772	0.532	0.42	-6.2
	11/01/2020 02:14:03 pm	3.776	0.533	0.39	-5.7
	11/01/2020 02:14:03 pm	3.780	0.534	0.38	-6.1
	11/01/2020 02:14:03 pm	3.784	0.537	0.36	-2.0
	11/01/2020 02:14:03 pm	3.788	0.538	0.31	5.6
	11/01/2020 02:14:03 pm	3.792	0.539	0.42	3.5
	11/01/2020 02:14:03 pm	3.796	0.540	0.45	-5.8
	11/01/2020 02:14:03 pm	3.800	0.545	0.29	-11.1
	11/01/2020 02:14:03 pm	3.804	0.543	0.29	-6.5
	11/01/2020 02:14:03 pm	3.808	0.543	0.32	-4.4
	11/01/2020 02:14:03 pm	3.812	0.549	0.28	-4.8
	11/01/2020 02:14:03 pm	3.816	0.546	0.20	6.5
	11/01/2020 02:14:03 pm	3.820	0.546	0.29	14.8
	11/01/2020 02:14:03 pm	3.824	0.550	0.46	-3.0
	11/01/2020 02:14:03 pm	3.828	0.551	0.37	-29.2
	11/01/2020 02:14:03 pm	3.832	0.552	0.04	-30.1
	11/01/2020 02:14:03 pm	3.836	0.553	0.00	-3.1
	11/01/2020 02:14:03 pm	3.840	0.549	0.11	18.8
	11/01/2020 02:14:03 pm	3.844	0.554	0.23	10.3
	11/01/2020 02:14:03 pm	3.848	0.554	0.26	-6.4
	11/01/2020 02:14:03 pm	3.852	0.554	0.10	-13.8
	11/01/2020 02:14:03 pm	3.856	0.555	0.09	-9.7
	11/01/2020 02:14:03 pm	3.860	0.555	0.07	-5.0
	11/01/2020 02:14:03 pm	3.864	0.556	0.05	-6.0
	11/01/2020 02:14:03 pm	3.868	0.555	0.02	-4.8
	11/01/2020 02:14:03 pm	3.872	0.556	0.01	-1.7
	11/01/2020 02:14:03 pm	3.876	0.555	0.00	0.1
	11/01/2020 02:14:03 pm	3.880	0.556	0.03	-1.7
	11/01/2020 02:14:03 pm	3.884	0.555	1.44E-4	-4.0
	11/01/2020 02:14:03 pm	3.888	0.556	-0.03	-11.6
	11/01/2020 02:14:03 pm	3.892	0.555	-0.04	-24.6
	11/01/2020 02:14:03 pm	3.896	0.556	-0.21	-29.1
	11/01/2020 02:14:03 pm	3.900	0.555	-0.41	-7.4
	11/01/2020 02:14:03 pm	3.904	0.551	-0.36	28.1
	11/01/2020 02:14:03 pm	3.908	0.550	-0.07	38.5
	11/01/2020 02:14:03 pm	3.912	0.552	0.12	7.9
	11/01/2020 02:14:03 pm	3.916	0.552	0.03	-28.8
	11/01/2020 02:14:03 pm	3.920	0.552	-0.28	-29.9
	11/01/2020 02:14:03 pm	3.924	0.551	-0.36	-4.4
	11/01/2020 02:14:03 pm	3.928	0.547	-0.20	5.9
	11/01/2020 02:14:03 pm	3.932	0.549	-0.15	-10.4
	11/01/2020 02:14:03 pm	3.936	0.550	-0.35	-13.5
	11/01/2020 02:14:03 pm	3.940	0.545	-0.46	7.8
	11/01/2020 02:14:03 pm	3.944	0.542	-0.21	15.8
	11/01/2020 02:14:03 pm	3.948	0.545	-0.10	-9.0
	11/01/2020 02:14:03 pm	3.952	0.544	-0.33	-31.2
	11/01/2020 02:14:03 pm	3.956	0.540	-0.56	-19.2
	11/01/2020 02:14:03 pm	3.960	0.539	-0.50	5.8
	11/01/2020 02:14:03 pm	3.964	0.537	-0.39	14.8
	11/01/2020 02:14:03 pm	3.968	0.536	-0.36	6.6
	11/01/2020 02:14:03 pm	3.972	0.534	-0.34	-3.0
	11/01/2020 02:14:03 pm	3.976	0.533	-0.39	-7.8
	11/01/2020 02:14:03 pm	3.980	0.531	-0.43	-7.1
	11/01/2020 02:14:03 pm	3.984	0.529	-0.45	-2.6
	11/01/2020 02:14:03 pm	3.988	0.528	-0.44	-0.4
	11/01/2020 02:14:03 pm	3.992	0.526	-0.44	-1.5
	11/01/2020 02:14:03 pm	3.996	0.524	-0.46	-3.3
	11/01/2020 02:14:04 pm	4.000	0.522	-0.48	-4.4
	11/01/2020 02:14:04 pm	4.004	0.520	-0.48	-4.9
	11/01/2020 02:14:04 pm	4.008	0.518	-0.52	-5.3
	11/01/2020 02:14:04 pm	4.012	0.516	-0.54	-3.2
	11/01/2020 02:14:04 pm	4.016	0.514	-0.55	0.2
	11/01/2020 02:14:04 pm	4.020	0.512	-0.53	-0.7
	11/01/2020 02:14:04 pm	4.024	0.509	-0.52	-4.5
	11/01/2020 02:14:04 pm	4.028	0.508	-0.58	-5.5
	11/01/2020 02:14:04 pm	4.032	0.505	-0.60	-4.7
	11/01/2020 02:14:04 pm	4.036	0.502	-0.58	-10.3
	11/01/2020 02:14:04 pm	4.040	0.501	-0.64	-15.1
	11/01/2020 02:14:04 pm	4.044	0.499	-0.80	-7.0
	11/01/2020 02:14:04 pm	4.048	0.494	-0.75	7.5
	11/01/2020 02:14:04 pm	4.052	0.490	-0.64	8.4
	11/01/2020 02:14:04 pm	4.056	0.491	-0.62	-3.8
	11/01/2020 02:14:04 pm	4.060	0.486	-0.72	-6.8
	11/01/2020 02:14:04 pm	4.064	0.483	-0.75	-1.3
	11/01/2020 02:14:04 pm	4.068	0.481	-0.66	2.7
	11/01/2020 02:14:04 pm	4.072	0.478	-0.71	1.9
	11/01/2020 02:14:04 pm	4.076	0.475	-0.70	0.8
	11/01/2020 02:14:04 pm	4.080	0.472	-0.67	-0.3
	11/01/2020 02:14:04 pm	4.084	0.470	-0.68	-4.1
	11/01/2020 02:14:04 pm	4.088	0.467	-0.73	-4.4
	11/01/2020 02:14:04 pm	4.092	0.464	-0.74	-0.4
	11/01/2020 02:14:04 pm	4.096	0.461	-0.72	2.0
	11/01/2020 02:14:04 pm	4.100	0.458	-0.71	-0.4
	11/01/2020 02:14:04 pm	4.104	0.455	-0.72	-3.5
	11/01/2020 02:14:04 pm	4.108	0.453	-0.75	-4.2
	11/01/2020 02:14:04 pm	4.112	0.450	-0.76	-1.6
	11/01/2020 02:14:04 pm	4.116	0.446	-0.76	-5.9
	11/01/2020 02:14:04 pm	4.120	0.443	-0.74	-14.7
	11/01/2020 02:14:04 pm	4.124	0.440	-0.91	-10.5
	11/01/2020 02:14:04 pm	4.128	0.437	-0.96	11.0
	11/01/2020 02:14:04 pm	4.132	0.430	-0.79	29.0
	11/01/2020 02:14:04 pm	4.136	0.430	-0.60	17.5
	11/01/2020 02:14:04 pm	4.140	0.428	-0.58	-6.3
	11/01/2020 02:14:04 pm	4.144	0.425	-0.75	-15.9
	11/01/2020 02:14:04 pm	4.148	0.422	-0.79	-7.8
	11/01/2020 02:14:04 pm	4.152	0.419	-0.77	1.3
	11/01/2020 02:14:04 pm	4.156	0.415	-0.75	1.5
	11/01/2020 02:14:04 pm	4.160	0.413	-0.76	-0.9
	11/01/2020 02:14:04 pm	4.164	0.410	-0.76	-2.1
	11/01/2020 02:14:04 pm	4.168	0.406	-0.78	-1.8
	11/01/2020 02:14:04 pm	4.172	0.403	-0.78	-2.8
	11/01/2020 02:14:04 pm	4.176	0.400	-0.79	-3.9
	11/01/2020 02:14:04 pm	4.180	0.397	-0.83	-3.3
	11/01/2020 02:14:04 pm	4.184	0.394	-0.83	0.4
	11/01/2020 02:14:04 pm	4.188	0.390	-0.82	3.3
	11/01/2020 02:14:04 pm	4.192	0.387	-0.79	1.5
	11/01/2020 02:14:04 pm	4.196	0.384	-0.79	-2.4
	11/01/2020 02:14:04 pm	4.200	0.381	-0.82	-4.6
	11/01/2020 02:14:04 pm	4.204	0.377	-0.84	-2.2
	11/01/2020 02:14:04 pm	4.208	0.374	-0.85	2.1
	11/01/2020 02:14:04 pm	4.212	0.371	-0.82	3.7
	11/01/2020 02:14:04 pm	4.216	0.367	-0.80	2.2
	11/01/2020 02:14:04 pm	4.220	0.365	-0.80	0.2
	11/01/2020 02:14:04 pm	4.224	0.361	-0.81	0.4
	11/01/2020 02:14:04 pm	4.228	0.358	-0.80	1.3
	11/01/2020 02:14:04 pm	4.232	0.355	-0.79	1.7
	11/01/2020 02:14:04 pm	4.236	0.352	-0.79	-0.8
	11/01/2020 02:14:04 pm	4.240	0.348	-0.77	-7.7
	11/01/2020 02:14:04 pm	4.244	0.345	-0.84	-14.1
	11/01/2020 02:14:04 pm	4.248	0.342	-0.93	-10.1
	11/01/2020 02:14:04 pm	4.252	0.337	-0.97	5.3
	11/01/2020 02:14:04 pm	4.256	0.334	-0.88	17.1
	11/01/2020 02:14:04 pm	4.260	0.331	-0.76	16.0
	11/01/2020 02:14:04 pm	4.264	0.328	-0.73	6.0
	11/01/2020 02:14:04 pm	4.268	0.325	-0.74	-0.3
	11/01/2020 02:14:04 pm	4.272	0.322	-0.76	0.6
	11/01/2020 02:14:04 pm	4.276	0.319	-0.74	3.5
	11/01/2020 02:14:04 pm	4.280	0.316	-0.71	4.4
	11/01/2020 02:14:04 pm	4.284	0.313	-0.70	2.1
	11/01/2020 02:14:04 pm	4.288	0.310	-0.69	0.3
	11/01/2020 02:14:04 pm	4.292	0.308	-0.71	-0.1
	11/01/2020 02:14:04 pm	4.296	0.305	-0.70	1.6
	11/01/2020 02:14:04 pm	4.300	0.302	-0.70	4.3
	11/01/2020 02:14:04 pm	4.304	0.299	-0.67	4.4
	11/01/2020 02:14:04 pm	4.308	0.296	-0.64	2.2
	11/01/2020 02:14:04 pm	4.312	0.294	-0.65	-0.3
	11/01/2020 02:14:04 pm	4.316	0.292	-0.65	0.9
	11/01/2020 02:14:04 pm	4.320	0.289	-0.65	4.2
	11/01/2020 02:14:04 pm	4.324	0.287	-0.61	4.5
	11/01/2020 02:14:04 pm	4.328	0.284	-0.59	2.9
	11/01/2020 02:14:04 pm	4.332	0.282	-0.61	1.7
	11/01/2020 02:14:04 pm	4.336	0.279	-0.59	2.3
	11/01/2020 02:14:04 pm	4.340	0.277	-0.58	2.8
	11/01/2020 02:14:04 pm	4.344	0.275	-0.57	2.2
	11/01/2020 02:14:04 pm	4.348	0.272	-0.56	3.1
	11/01/2020 02:14:04 pm	4.352	0.270	-0.55	4.7
	11/01/2020 02:14:04 pm	4.356	0.268	-0.52	3.9
	11/01/2020 02:14:04 pm	4.360	0.266	-0.50	2.2
	11/01/2020 02:14:04 pm	4.364	0.264	-0.52	1.5
	11/01/2020 02:14:04 pm	4.368	0.262	-0.50	3.4
	11/01/2020 02:14:04 pm	4.372	0.259	-0.49	5.1
	11/01/2020 02:14:04 pm	4.376	0.258	-0.45	3.6
	11/01/2020 02:14:04 pm	4.380	0.256	-0.44	1.9
	11/01/2020 02:14:04 pm	4.384	0.255	-0.45	1.2
	11/01/2020 02:14:04 pm	4.388	0.252	-0.44	3.0
	11/01/2020 02:14:04 pm	4.392	0.251	-0.43	4.8
	11/01/2020 02:14:04 pm	4.396	0.249	-0.40	4.7
	11/01/2020 02:14:04 pm	4.400	0.248	-0.38	3.7
	11/01/2020 02:14:04 pm	4.404	0.246	-0.38	3.1
	11/01/2020 02:14:04 pm	4.408	0.245	-0.36	4.1
	11/01/2020 02:14:04 pm	4.412	0.243	-0.34	4.1
	11/01/2020 02:14:04 pm	4.416	0.242	-0.32	6.5
	11/01/2020 02:14:04 pm	4.420	0.241	-0.32	10.0
	11/01/2020 02:14:04 pm	4.424	0.239	-0.22	6.5
	11/01/2020 02:14:04 pm	4.428	0.238	-0.19	-1.0
	11/01/2020 02:14:04 pm	4.432	0.239	-0.29	-1.3
	11/01/2020 02:14:04 pm	4.436	0.236	-0.28	7.5
	11/01/2020 02:14:04 pm	4.440	0.234	-0.17	8.8
	11/01/2020 02:14:04 pm	4.444	0.236	-0.14	-0.1
	11/01/2020 02:14:04 pm	4.448	0.235	-0.22	-0.7
	11/01/2020 02:14:04 pm	4.452	0.232	-0.23	8.4
	11/01/2020 02:14:04 pm	4.456	0.233	-0.10	9.2
	11/01/2020 02:14:04 pm	4.460	0.233	-0.06	-0.1
	11/01/2020 02:14:04 pm	4.464	0.232	-0.17	-6.1
	11/01/2020 02:14:04 pm	4.468	0.231	-0.16	-1.8
	11/01/2020 02:14:04 pm	4.472	0.231	-0.15	4.5
	11/01/2020 02:14:04 pm	4.476	0.230	-0.13	6.3
	11/01/2020 02:14:04 pm	4.480	0.230	-0.09	6.6
	11/01/2020 02:14:04 pm	4.484	0.229	-0.07	4.7
	11/01/2020 02:14:04 pm	4.488	0.229	-0.05	1.1
	11/01/2020 02:14:04 pm	4.492	0.229	-0.05	-0.5
	11/01/2020 02:14:04 pm	4.496	0.229	-0.08	0.7
	11/01/2020 02:14:04 pm	4.500	0.228	-0.05	4.0
	11/01/2020 02:14:04 pm	4.504	0.228	-0.03	5.6
	11/01/2020 02:14:04 pm	4.508	0.228	0.00	4.0
	11/01/2020 02:14:04 pm	4.512	0.228	0.01	2.9
	11/01/2020 02:14:04 pm	4.516	0.228	0.00	3.0
	11/01/2020 02:14:04 pm	4.520	0.228	0.03	5.0
	11/01/2020 02:14:04 pm	4.524	0.228	0.04	6.1
	11/01/2020 02:14:04 pm	4.528	0.229	0.08	3.8
	11/01/2020 02:14:04 pm	4.532	0.229	0.10	0.2
	11/01/2020 02:14:04 pm	4.536	0.230	0.07	-2.1
	11/01/2020 02:14:04 pm	4.540	0.230	0.06	1.3
	11/01/2020 02:14:04 pm	4.544	0.230	0.07	6.8
	11/01/2020 02:14:04 pm	4.548	0.230	0.13	7.8
	11/01/2020 02:14:04 pm	4.552	0.231	0.17	4.0
	11/01/2020 02:14:04 pm	4.556	0.232	0.15	0.6
	11/01/2020 02:14:04 pm	4.560	0.232	0.15	2.8
	11/01/2020 02:14:04 pm	4.564	0.233	0.17	3.4
	11/01/2020 02:14:04 pm	4.568	0.234	0.22	-5.0
	11/01/2020 02:14:04 pm	4.572	0.234	0.16	-9.1
	11/01/2020 02:14:04 pm	4.576	0.236	0.03	0.5
	11/01/2020 02:14:04 pm	4.580	0.234	0.13	13.9
	11/01/2020 02:14:04 pm	4.584	0.235	0.26	12.3
	11/01/2020 02:14:04 pm	4.588	0.239	0.27	-0.5
	11/01/2020 02:14:04 pm	4.592	0.237	0.19	-0.8
	11/01/2020 02:14:04 pm	4.596	0.238	0.19	8.3
	11/01/2020 02:14:04 pm	4.600	0.240	0.32	11.6
	11/01/2020 02:14:04 pm	4.604	0.241	0.34	6.3
	11/01/2020 02:14:04 pm	4.608	0.242	0.32	1.4
	11/01/2020 02:14:04 pm	4.612	0.244	0.34	3.5
	11/01/2020 02:14:04 pm	4.616	0.245	0.35	6.1
	11/01/2020 02:14:04 pm	4.620	0.247	0.39	5.4
	11/01/2020 02:14:04 pm	4.624	0.248	0.42	3.3
	11/01/2020 02:14:04 pm	4.628	0.250	0.41	1.0
	11/01/2020 02:14:04 pm	4.632	0.251	0.41	1.7
	11/01/2020 02:14:04 pm	4.636	0.253	0.42	4.1
	11/01/2020 02:14:04 pm	4.640	0.255	0.45	4.6
	11/01/2020 02:14:04 pm	4.644	0.256	0.47	3.8
	11/01/2020 02:14:04 pm	4.648	0.259	0.47	2.3
	11/01/2020 02:14:04 pm	4.652	0.260	0.49	2.5
	11/01/2020 02:14:04 pm	4.656	0.262	0.49	3.6
	11/01/2020 02:14:04 pm	4.660	0.265	0.51	3.3
	11/01/2020 02:14:04 pm	4.664	0.266	0.53	3.1
	11/01/2020 02:14:04 pm	4.668	0.269	0.53	2.4
	11/01/2020 02:14:04 pm	4.672	0.271	0.55	2.1
	11/01/2020 02:14:04 pm	4.676	0.273	0.55	2.0
	11/01/2020 02:14:04 pm	4.680	0.275	0.56	2.1
	11/01/2020 02:14:04 pm	4.684	0.277	0.57	3.7
	11/01/2020 02:14:04 pm	4.688	0.279	0.58	4.9
	11/01/2020 02:14:04 pm	4.692	0.282	0.61	4.5
	11/01/2020 02:14:04 pm	4.696	0.284	0.63	3.0
	11/01/2020 02:14:04 pm	4.700	0.287	0.63	1.1
	11/01/2020 02:14:04 pm	4.704	0.290	0.64	1.2
	11/01/2020 02:14:04 pm	4.708	0.292	0.63	2.7
	11/01/2020 02:14:04 pm	4.712	0.295	0.66	2.8
	11/01/2020 02:14:04 pm	4.716	0.297	0.67	2.2
	11/01/2020 02:14:04 pm	4.720	0.300	0.66	1.3
	11/01/2020 02:14:04 pm	4.724	0.303	0.68	2.2
	11/01/2020 02:14:04 pm	4.728	0.305	0.68	3.5
	11/01/2020 02:14:04 pm	4.732	0.308	0.71	2.6
	11/01/2020 02:14:04 pm	4.736	0.311	0.72	1.6
	11/01/2020 02:14:04 pm	4.740	0.314	0.70	0.7
	11/01/2020 02:14:04 pm	4.744	0.317	0.72	1.5
	11/01/2020 02:14:04 pm	4.748	0.319	0.72	3.0
	11/01/2020 02:14:04 pm	4.752	0.323	0.74	3.0
	11/01/2020 02:14:04 pm	4.756	0.325	0.76	1.9
	11/01/2020 02:14:04 pm	4.760	0.329	0.75	-0.5
	11/01/2020 02:14:04 pm	4.764	0.332	0.75	-0.2
	11/01/2020 02:14:04 pm	4.768	0.334	0.74	1.4
	11/01/2020 02:14:04 pm	4.772	0.338	0.77	4.9
	11/01/2020 02:14:04 pm	4.776	0.340	0.77	11.2
	11/01/2020 02:14:04 pm	4.780	0.344	0.84	14.8
	11/01/2020 02:14:04 pm	4.784	0.346	0.94	9.6
	11/01/2020 02:14:04 pm	4.788	0.352	0.95	-4.2
	11/01/2020 02:14:04 pm	4.792	0.355	0.88	-12.5
	11/01/2020 02:14:04 pm	4.796	0.358	0.79	-8.4
	11/01/2020 02:14:04 pm	4.800	0.361	0.80	-0.5
	11/01/2020 02:14:04 pm	4.804	0.365	0.83	0.3
	11/01/2020 02:14:04 pm	4.808	0.368	0.83	-4.1
	11/01/2020 02:14:04 pm	4.812	0.371	0.77	-4.4
	11/01/2020 02:14:04 pm	4.816	0.374	0.76	1.5
	11/01/2020 02:14:04 pm	4.820	0.377	0.79	6.5
	11/01/2020 02:14:04 pm	4.824	0.381	0.85	4.1
	11/01/2020 02:14:04 pm	4.828	0.384	0.85	-1.7
	11/01/2020 02:14:04 pm	4.832	0.388	0.80	-5.3
	11/01/2020 02:14:04 pm	4.836	0.390	0.79	-3.4
	11/01/2020 02:14:04 pm	4.840	0.393	0.78	0.0
	11/01/2020 02:14:04 pm	4.844	0.397	0.79	0.5
	11/01/2020 02:14:04 pm	4.848	0.400	0.80	-1.4
	11/01/2020 02:14:04 pm	4.852	0.403	0.78	-3.6
	11/01/2020 02:14:04 pm	4.856	0.406	0.76	-2.8
	11/01/2020 02:14:04 pm	4.860	0.409	0.75	0.2
	11/01/2020 02:14:04 pm	4.864	0.412	0.76	1.0
	11/01/2020 02:14:04 pm	4.868	0.415	0.78	-0.1
	11/01/2020 02:14:04 pm	4.872	0.418	0.75	-1.8
	11/01/2020 02:14:04 pm	4.876	0.421	0.76	-3.0
	11/01/2020 02:14:04 pm	4.880	0.424	0.74	-3.4
	11/01/2020 02:14:04 pm	4.884	0.428	0.72	-2.8
	11/01/2020 02:14:04 pm	4.888	0.430	0.71	1.9
	11/01/2020 02:14:04 pm	4.892	0.433	0.72	5.9
	11/01/2020 02:14:04 pm	4.896	0.436	0.78	3.9
