"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.346438194E2,-8.678541565E1,-1.021080875E1,6.599121094E0
1.346531224E2,-8.762854767E1,-1.037218761E1,6.868247986E0
1.346631223E2,-8.821939087E1,-1.030961132E1,6.967216492E0
1.346731224E2,-8.896391296E1,-1.016709518E1,7.411449432E0
1.346831224E2,-8.949882507E1,-9.980860710E0,7.969768524E0
1.346931224E2,-9.003616333E1,-1.007629776E1,8.276466370E0
1.347031223E2,-9.066839600E1,-1.008801460E1,8.699169159E0
1.347131224E2,-9.118666077E1,-1.004284954E1,9.312911987E0
1.347231224E2,-9.168275452E1,-9.941793442E0,9.583694458E0
1.347331223E2,-9.202557373E1,-9.781223297E0,9.873588562E0
1.347431224E2,-9.255867004E1,-9.593441010E0,1.016471100E1
1.347531224E2,-9.295652771E1,-9.328604698E0,1.036073303E1
1.347631224E2,-9.339382172E1,-9.328605652E0,1.017190552E1
1.347731223E2,-9.376008606E1,-9.417239189E0,1.057332230E1
1.347831224E2,-9.421737671E1,-9.313994408E0,1.074851990E1
1.347931224E2,-9.452072906E1,-9.185629845E0,1.077062225E1
1.348031224E2,-9.474827576E1,-9.036964417E0,1.090714264E1
1.348131341E2,-9.493625641E1,-8.815555573E0,1.098712540E1
1.348232242E2,-9.526190948E1,-8.830558777E0,1.117932129E1
1.348333360E2,-9.566438293E1,-8.989060402E0,1.114104843E1
1.348434487E2,-9.583869171E1,-9.033576965E0,1.144668961E1
1.348535496E2,-9.602757263E1,-8.847887993E0,1.158348846E1
1.348636518E2,-9.619800568E1,-8.766773224E0,1.158529282E1
1.348737780E2,-9.619620514E1,-8.642912865E0,1.158683014E1
1.348838638E2,-9.642388153E1,-8.564250946E0,1.158887100E1
1.348931224E2,-9.657691956E1,-8.536176682E0,1.172353745E1
1.349031225E2,-9.654042816E1,-8.640818596E0,1.174114990E1
1.349131224E2,-9.629124451E1,-8.454463959E0,1.195226288E1
1.349231224E2,-9.613667297E1,-8.306479454E0,1.197247314E1
1.349331224E2,-9.628905487E1,-8.330271721E0,1.189654160E1
1.349431223E2,-9.640250397E1,-8.316818237E0,1.178271866E1
1.349531224E2,-9.638433075E1,-8.299302101E0,1.195463181E1
1.349631224E2,-9.625141907E1,-8.259186745E0,1.212628937E1
1.349731224E2,-9.638613129E1,-8.388216019E0,1.202987671E1
1.349831224E2,-9.634656525E1,-8.210633278E0,1.220368195E1
1.349931224E2,-9.640559387E1,-8.389366150E0,1.208721161E1
1.350031224E2,-9.653967285E1,-8.430477142E0,1.208732605E1
1.350131224E2,-9.629329681E1,-8.561072350E0,1.202729034E1
1.350231224E2,-9.606845093E1,-8.764480591E0,1.217639923E1
1.350331224E2,-9.597125244E1,-8.636531830E0,1.217753983E1
1.350431276E2,-9.606562805E1,-8.604787827E0,1.210202789E1
1.350531680E2,-9.587715149E1,-8.633550644E0,1.236800003E1
1.350633096E2,-9.578315735E1,-8.805411339E0,1.219364166E1
1.350733831E2,-9.576638794E1,-8.911423683E0,1.230675888E1
1.350834838E2,-9.566906738E1,-8.748418808E0,1.236559677E1
1.350935942E2,-9.580069733E1,-8.665116310E0,1.227181625E1
1.351037026E2,-9.558798218E1,-8.496432304E0,1.219658279E1
1.351138103E2,-9.551435089E1,-8.792528152E0,1.194442368E1
1.351231224E2,-9.511624908E1,-8.882411957E0,1.209413910E1
1.351331224E2,-9.516807556E1,-8.635594368E0,1.183024597E1
1.351431224E2,-9.503412628E1,-8.664486885E0,1.169565582E1
1.351531224E2,-9.478234863E1,-8.510866165E0,1.144827271E1
1.351631222E2,-9.465019226E1,-8.750984192E0,1.112019348E1
1.351731223E2,-9.445732117E1,-8.706092834E0,1.089081573E1
1.351831223E2,-9.449444580E1,-8.689370155E0,1.077667999E1
1.351931223E2,-9.445256042E1,-8.492321968E0,1.064533615E1
1.352031224E2,-9.428082275E1,-8.607276917E0,1.037589264E1
1.352131223E2,-9.382777405E1,-9.028688431E0,1.013949203E1
1.352231224E2,-9.357946777E1,-9.035312653E0,1.006190491E1
1.352331224E2,-9.325446320E1,-9.020862579E0,9.965137482E0
1.352431224E2,-9.316034698E1,-9.122719765E0,9.925254822E0
1.352531224E2,-9.255339050E1,-9.309334755E0,9.996444702E0
1.352631223E2,-9.217408752E1,-9.574545860E0,9.724159241E0
1.352731223E2,-9.171653748E1,-9.712515831E0,9.434009552E0
1.352831525E2,-9.106650543E1,-9.840872765E0,8.894958496E0
1.352932120E2,-9.062470245E1,-9.732160568E0,8.646129608E0
1.353033217E2,-8.986187744E1,-9.839576721E0,8.393112183E0
1.353134274E2,-8.950101471E1,-1.001768684E1,8.217430115E0
1.353235295E2,-8.860154724E1,-9.924522400E0,7.928104401E0
1.353336418E2,-8.815766907E1,-9.779093742E0,7.450687408E0
1.353437576E2,-8.754543304E1,-9.734022141E0,7.238445282E0
1.353538683E2,-8.689670563E1,-9.741173744E0,7.158985138E0
1.353631223E2,-8.653199768E1,-9.601448059E0,7.101768494E0
1.353731224E2,-8.595831299E1,-9.558343887E0,6.946941376E0
1.353831223E2,-8.540177155E1,-9.374612808E0,6.813034058E0
1.353931224E2,-8.488069153E1,-9.067881584E0,6.547218323E0
1.354031224E2,-8.432543182E1,-9.042514801E0,6.258651733E0
1.354131223E2,-8.371472931E1,-9.138555527E0,5.968311310E0
1.354231224E2,-8.318035889E1,-9.133028030E0,5.908630371E0
1.354331224E2,-8.260665131E1,-9.177289963E0,5.561851501E0
1.354431224E2,-8.210940552E1,-9.207458496E0,5.272861481E0
1.354531223E2,-8.161125183E1,-9.236852646E0,4.850273132E0
1.354631225E2,-8.143795776E1,-9.385425568E0,4.275024414E0
1.354731223E2,-8.084658051E1,-9.639763832E0,3.677421570E0
1.354831223E2,-8.015802002E1,-9.573949814E0,3.503257751E0
1.354931224E2,-7.960251617E1,-9.443522453E0,3.406860352E0
1.355031224E2,-7.887422943E1,-9.462111473E0,2.811553955E0
1.355131223E2,-7.837364197E1,-9.279726028E0,2.487022400E0
1.355231928E2,-7.764665985E1,-9.281948090E0,2.120964050E0
1.355332589E2,-7.692018890E1,-9.267139435E0,1.869636536E0
1.355433737E2,-7.597857666E1,-8.924286842E0,1.525970459E0
1.355534726E2,-7.532483673E1,-8.682499886E0,1.239639282E0
1.355635885E2,-7.465122223E1,-8.561543465E0,5.699844360E-1
1.355736869E2,-7.367413330E1,-8.498948097E0,1.270294189E-2
1.355837893E2,-7.294663239E1,-8.465781212E0,-3.529129028E-1
1.355931224E2,-7.216304779E1,-8.518523216E0,-7.389526367E-1
1.356031223E2,-7.147397614E1,-8.469739914E0,-1.027854919E0
1.356131224E2,-7.086018372E1,-8.370921135E0,-1.353950500E0
1.356231223E2,-7.037854767E1,-8.189243317E0,-1.697486877E0
1.356331222E2,-6.938855743E1,-8.410711288E0,-1.952987671E0
1.356431224E2,-6.893037415E1,-8.443288803E0,-2.108222961E0
1.356531224E2,-6.837382507E1,-8.329450607E0,-2.395690918E0
1.356631224E2,-6.764221954E1,-8.013173103E0,-2.757797241E0
1.356731224E2,-6.695262146E1,-7.981420040E0,-3.161430359E0
1.356831223E2,-6.637171936E1,-7.617604256E0,-3.694023132E0
1.356931224E2,-6.586546326E1,-7.168254852E0,-4.282463074E0
1.357031224E2,-6.506036377E1,-6.990926743E0,-4.532127380E0
1.357131224E2,-6.468677521E1,-6.424213409E0,-4.984878540E0
1.357231224E2,-6.399267960E1,-6.126491547E0,-5.480651855E0
1.357331224E2,-6.366225433E1,-5.985082626E0,-6.110282898E0
1.357431224E2,-6.312131500E1,-5.676870346E0,-6.490692139E0
1.357531454E2,-6.263698959E1,-5.195826054E0,-6.582382202E0
1.357631692E2,-6.211616516E1,-4.906789303E0,-6.848419189E0
1.357733055E2,-6.135244751E1,-4.891119957E0,-6.966300964E0
1.357834120E2,-6.098785400E1,-4.873817444E0,-7.273170471E0
1.357935197E2,-6.048804474E1,-4.674623013E0,-7.444793701E0
1.358036261E2,-6.015919113E1,-4.324864388E0,-7.384704590E0
1.358137465E2,-5.971559143E1,-4.022398949E0,-7.478431702E0
1.358238474E2,-5.934908295E1,-3.828705788E0,-7.687675476E0
1.358331224E2,-5.904058075E1,-3.690548420E0,-7.897338867E0
1.358431224E2,-5.844601822E1,-3.452873230E0,-7.897148132E0
1.358531224E2,-5.800691223E1,-3.503742218E0,-8.090690613E0
1.358631224E2,-5.781380463E1,-3.318844795E0,-8.051116943E0
1.358731224E2,-5.746662521E1,-3.161136627E0,-8.298889160E0
1.358831224E2,-5.721704102E1,-3.079288960E0,-8.375381470E0
1.358931224E2,-5.675616455E1,-2.882393360E0,-8.432334900E0
1.359031224E2,-5.667817688E1,-2.737900257E0,-8.373641968E0
1.359131224E2,-5.644380188E1,-2.548712730E0,-8.792274475E0
1.359231224E2,-5.659848785E1,-2.784173489E0,-8.985351562E0
1.359331223E2,-5.678209686E1,-2.279432774E0,-8.940032959E0
1.359431224E2,-5.670486450E1,-2.345281124E0,-9.227508545E0
1.359531223E2,-5.685673904E1,-2.246318817E0,-9.111045837E0
1.359631223E2,-5.681536102E1,-2.084660053E0,-9.242828369E0
1.359731224E2,-5.700475311E1,-1.969306469E0,-9.183250427E0
1.359831224E2,-5.694956207E1,-2.160828590E0,-9.300415039E0
1.359931485E2,-5.683611298E1,-2.191754818E0,-9.224983215E0
1.360032398E2,-5.667832947E1,-1.866273403E0,-9.298004150E0
1.360133450E2,-5.658510590E1,-2.073743820E0,-9.434631348E0
1.360234562E2,-5.643003082E1,-1.872897625E0,-9.375595093E0
1.360335644E2,-5.621847916E1,-1.757628441E0,-9.394233704E0
1.360436660E2,-5.618341064E1,-1.898433685E0,-9.243461609E0
1.360537923E2,-5.603411484E1,-2.052028179E0,-9.093383789E0
1.360631734E2,-5.583958054E1,-1.865913868E0,-9.263748169E0
1.360731224E2,-5.574354553E1,-1.773907661E0,-9.167617798E0
1.360831224E2,-5.563175964E1,-1.963530064E0,-9.189590454E0
1.360931224E2,-5.559296417E1,-1.873976231E0,-9.093223572E0
1.361031224E2,-5.549550629E1,-1.728333473E0,-9.091865540E0
1.361131224E2,-5.555698013E1,-2.066425800E0,-9.191223145E0
1.361231224E2,-5.555541992E1,-2.117517471E0,-9.535423279E0
1.361331223E2,-5.570663452E1,-2.140313625E0,-9.783126831E0
1.361431224E2,-5.582408524E1,-2.217655659E0,-9.497245789E0
1.361531223E2,-5.611016083E1,-2.194861412E0,-9.438369751E0
1.361631224E2,-5.632260895E1,-2.345851421E0,-9.362915039E0
1.361731224E2,-5.607444382E1,-2.317640305E0,-9.344635010E0
1.361831223E2,-5.613580322E1,-2.498363972E0,-9.117561340E0
1.361931224E2,-5.621290970E1,-2.414932251E0,-8.810775757E0
1.362031224E2,-5.627297974E1,-2.577076435E0,-8.736175537E0
1.362131223E2,-5.625674438E1,-2.596165657E0,-8.354759216E0
1.362231434E2,-5.612498474E1,-2.714303970E0,-8.356842041E0
1.362331946E2,-5.616506958E1,-2.839910030E0,-8.339134216E0
1.362432506E2,-5.612704086E1,-2.820912361E0,-8.281814575E0
1.362533957E2,-5.652797699E1,-2.838301182E0,-8.241989136E0
1.362635132E2,-5.675886154E1,-3.024501801E0,-8.338668823E0
1.362736098E2,-5.683813477E1,-3.222520351E0,-8.321685791E0
1.362837157E2,-5.708618164E1,-3.180728436E0,-8.205490112E0
1.362938236E2,-5.740950394E1,-3.228687286E0,-8.433616638E0
1.363031223E2,-5.800137711E1,-3.201942444E0,-8.258743286E0
1.363131224E2,-5.819847870E1,-3.565000534E0,-8.090576172E0
1.363231224E2,-5.884913254E1,-3.646874428E0,-7.916786194E0
1.363331223E2,-5.916097260E1,-4.015058994E0,-7.709968567E0
1.363431223E2,-5.963939285E1,-4.054186821E0,-7.536453247E0
1.363531223E2,-6.002318573E1,-4.142310143E0,-7.363983154E0
1.363631224E2,-6.022016525E1,-4.452838421E0,-7.099723816E0
1.363731223E2,-6.068631744E1,-4.916366577E0,-6.836120605E0
1.363831224E2,-6.124684143E1,-5.330677986E0,-6.609634399E0
1.363931223E2,-6.180183792E1,-5.408242702E0,-6.474411011E0
1.364031225E2,-6.226362228E1,-5.588439941E0,-6.245468140E0
1.364131224E2,-6.283937073E1,-5.773098946E0,-6.092391968E0
1.364231224E2,-6.337734604E1,-5.938982010E0,-5.843826294E0
1.364331224E2,-6.402838135E1,-6.091080666E0,-5.766342163E0
1.364431223E2,-6.471862030E1,-6.158332825E0,-5.344062805E0
1.364531224E2,-6.535314941E1,-6.416664600E0,-5.115287781E0
1.364631587E2,-6.577446747E1,-6.435976982E0,-4.884529114E0
1.364732280E2,-6.642795563E1,-6.625123024E0,-4.521202087E0
1.364833382E2,-6.691255951E1,-6.931657791E0,-4.007431030E0
1.364934412E2,-6.769818878E1,-7.090363503E0,-3.776710510E0
1.365035438E2,-6.804961395E1,-7.478872776E0,-3.398185730E0
1.365136683E2,-6.847465515E1,-7.711071014E0,-3.074630737E0
1.365237584E2,-6.916706848E1,-8.024827957E0,-2.865364075E0
1.365338658E2,-6.960902405E1,-7.958919525E0,-2.213546753E0
1.365431223E2,-7.030080414E1,-8.114865303E0,-1.754196167E0
1.365531223E2,-7.076233673E1,-8.224947929E0,-1.409858704E0
1.365631224E2,-7.131848907E1,-8.355928421E0,-1.218032837E0
1.365731224E2,-7.191654968E1,-8.596590042E0,-7.029113770E-1
1.365831223E2,-7.272178650E1,-8.634243965E0,-1.270370483E-1
1.365931223E2,-7.366251373E1,-8.801591873E0,4.669418335E-1
1.366031224E2,-7.429461670E1,-8.830670357E0,8.321685791E-1
1.366131224E2,-7.513620758E1,-8.850937843E0,1.179397583E0
1.366231224E2,-7.590353394E1,-9.044435501E0,1.447769165E0
1.366331224E2,-7.686024475E1,-9.122580528E0,1.775726318E0
1.366431223E2,-7.779556274E1,-9.075603485E0,2.028793335E0
1.366531224E2,-7.855773926E1,-8.985107422E0,2.147994995E0
1.366631224E2,-7.934297943E1,-9.178426743E0,2.244674683E0
1.366731223E2,-8.003295898E1,-9.280404091E0,2.552001953E0
1.366831224E2,-8.085714722E1,-9.318765640E0,3.108871460E0
1.366931223E2,-8.141690063E1,-9.662520409E0,3.374404907E0
1.367032008E2,-8.210842896E1,-9.783298492E0,3.872367859E0
1.367132732E2,-8.264564514E1,-9.843679428E0,4.236763000E0
1.367233826E2,-8.321806335E1,-9.675999641E0,4.661422729E0
1.367334877E2,-8.378080750E1,-9.934933662E0,5.557880402E0
1.367435896E2,-8.427677917E1,-9.763873100E0,5.963138580E0
1.367537022E2,-8.471588898E1,-9.660585403E0,6.271854401E0
1.367638028E2,-8.521106720E1,-9.646119118E0,6.217082977E0
1.367731223E2,-8.572070312E1,-9.279026031E0,6.243122101E0
1.367831224E2,-8.618068695E1,-9.335362434E0,6.473602295E0
1.367931223E2,-8.665963745E1,-9.322513580E0,6.838638306E0
1.368031223E2,-8.712052155E1,-9.397096634E0,7.164325714E0
1.368131224E2,-8.749954987E1,-9.306395531E0,7.014533997E0
1.368231224E2,-8.839849854E1,-9.399118423E0,7.227519989E0
1.368331223E2,-8.904773712E1,-9.427355766E0,7.306541443E0
1.368431223E2,-8.945306396E1,-9.588291168E0,7.688152313E0
1.368531223E2,-9.025920105E1,-9.731557846E0,8.167285919E0
1.368631223E2,-9.075259399E1,-9.470919609E0,8.382785797E0
1.368731224E2,-9.111524963E1,-9.416669846E0,8.556930542E0
1.368831224E2,-9.155962372E1,-9.702326775E0,8.803565979E0
1.368931224E2,-9.219237518E1,-9.679539680E0,9.379390717E0
1.369031223E2,-9.228894806E1,-9.597256660E0,9.743507385E0
1.369131224E2,-9.248208618E1,-9.555004120E0,1.020301056E1
1.369231223E2,-9.293538666E1,-9.168759346E0,1.040080261E1
1.369331597E2,-9.285881042E1,-9.130321503E0,1.043909836E1
1.369432093E2,-9.314463806E1,-9.072360039E0,1.053658295E1
1.369533196E2,-9.341549683E1,-9.191851616E0,1.086082458E1
1.369634271E2,-9.364523315E1,-9.149906158E0,1.109145355E1
1.369735334E2,-9.381607056E1,-8.999231339E0,1.130407715E1
1.369836623E2,-9.385487366E1,-9.001419067E0,1.139966202E1
1.369937485E2,-9.397270203E1,-9.183932304E0,1.151245499E1
1.370038521E2,-9.409258270E1,-9.490526199E0,1.166188431E1
1.370131223E2,-9.443795776E1,-9.524374008E0,1.191119385E1
1.370231224E2,-9.463005066E1,-9.586074829E0,1.198766708E1
1.370331224E2,-9.506619263E1,-9.427822113E0,1.197258759E1
1.370431223E2,-9.500561523E1,-9.195343018E0,1.197520447E1
1.370531224E2,-9.517552948E1,-9.131259918E0,1.186227798E1
1.370631224E2,-9.549809265E1,-9.021296501E0,1.186515045E1
1.370731223E2,-9.580015564E1,-8.839406013E0,1.181156540E1
1.370831224E2,-9.581564331E1,-8.540082932E0,1.192988586E1
1.370931224E2,-9.581475067E1,-8.451943398E0,1.198823929E1
1.371031223E2,-9.574062347E1,-8.502973557E0,1.219720840E1
1.371131225E2,-9.566366577E1,-8.429257393E0,1.225502777E1
1.371231224E2,-9.574256134E1,-8.539578438E0,1.240671158E1
1.371331224E2,-9.560783386E1,-8.532860756E0,1.223439026E1
1.371431224E2,-9.587791443E1,-8.704108238E0,1.232894516E1
1.371531223E2,-9.591619873E1,-8.723326683E0,1.230979919E1
1.371631224E2,-9.601456451E1,-8.852271080E0,1.248042679E1
1.371731789E2,-9.582376862E1,-8.809149742E0,1.255641937E1
1.371832562E2,-9.572605896E1,-8.663285255E0,1.251960754E1
1.371933649E2,-9.570735931E1,-8.697746277E0,1.250000381E1
1.372034674E2,-9.580031586E1,-8.559947014E0,1.244489670E1
1.372135924E2,-9.574603271E1,-8.699823380E0,1.257650375E1
1.372236856E2,-9.560925293E1,-8.586497307E0,1.232915497E1
1.372337937E2,-9.557212830E1,-8.620693207E0,1.240489960E1
1.372431223E2,-9.547299194E1,-8.438666344E0,1.223492813E1
1.372531223E2,-9.567952728E1,-8.287524223E0,1.208508301E1
1.372631223E2,-9.577542877E1,-8.431838989E0,1.185469437E1
1.372731224E2,-9.564263916E1,-8.496673584E0,1.181509399E1
1.372831224E2,-9.554774475E1,-8.545447350E0,1.177587128E1
1.372931223E2,-9.531440735E1,-8.357145309E0,1.150992203E1
1.373031224E2,-9.508596039E1,-8.382723808E0,1.150853729E1
1.373131224E2,-9.495098114E1,-8.323365211E0,1.141321564E1
1.373231223E2,-9.483738708E1,-8.511438370E0,1.112404633E1
1.373331224E2,-9.455259705E1,-8.675124168E0,1.094889832E1
1.373431224E2,-9.445590210E1,-8.617510796E0,1.087282181E1
1.373531224E2,-9.403471375E1,-8.650728226E0,1.054597473E1
1.373631224E2,-9.374722290E1,-8.672306061E0,1.027715683E1
1.373731224E2,-9.352005005E1,-8.873722076E0,1.008272171E1
1.373831224E2,-9.317660522E1,-8.928899765E0,9.927742004E0
1.373931223E2,-9.277308655E1,-8.821932793E0,9.698158264E0
1.374031484E2,-9.233551025E1,-9.031387329E0,9.388126373E0
1.374131972E2,-9.182150269E1,-9.185041428E0,9.173866272E0
1.374233016E2,-9.122873688E1,-9.071227074E0,9.172523499E0
1.374334107E2,-9.100169373E1,-9.255281448E0,9.035564423E0
1.374435127E2,-9.048522949E1,-9.301995277E0,8.689018250E0
1.374536248E2,-9.014371490E1,-9.463670731E0,8.589981079E0
1.374637302E2,-8.941905212E1,-9.537775993E0,8.413902283E0
1.374738403E2,-8.877236938E1,-9.791320801E0,8.102344513E0
1.374831223E2,-8.816348267E1,-9.871438026E0,8.117595673E0
1.374931223E2,-8.770413208E1,-9.937967300E0,7.713809967E0
1.375031224E2,-8.705924988E1,-1.028042603E1,7.477497101E0
1.375131223E2,-8.623905945E1,-1.036780739E1,7.243549347E0
1.375231224E2,-8.566960907E1,-1.055550385E1,7.219467163E0
1.375331223E2,-8.496081543E1,-1.038303757E1,7.103794098E0
1.375431225E2,-8.442154694E1,-1.021604824E1,6.664375305E0
1.375531224E2,-8.398205566E1,-1.023163891E1,6.490356445E0
1.375631223E2,-8.353908539E1,-1.010445786E1,6.108146667E0
1.375731224E2,-8.302095795E1,-1.002742100E1,5.782222748E0
1.375831224E2,-8.238461304E1,-9.819959641E0,5.171077728E0
1.375931224E2,-8.205573273E1,-9.679879189E0,4.770477295E0
1.376031223E2,-8.159405518E1,-9.709469795E0,4.099929810E0
1.376131224E2,-8.107500458E1,-9.753971100E0,3.371673584E0
1.376231223E2,-8.071376801E1,-9.861856461E0,3.292297363E0
1.376331223E2,-8.004235077E1,-9.760253906E0,2.908706665E0
1.376431909E2,-7.944905853E1,-9.733363152E0,2.639068604E0
1.376532428E2,-7.895195770E1,-9.641330719E0,2.637901306E0
1.376633431E2,-7.841435242E1,-9.615564346E0,2.139472961E0
1.376734574E2,-7.791338348E1,-9.345481873E0,1.949638367E0
1.376835587E2,-7.724056244E1,-9.050457954E0,1.778404236E0
1.376936642E2,-7.666455841E1,-8.883050919E0,1.548767090E0
1.377037864E2,-7.604882812E1,-8.765099525E0,9.747772217E-1
1.377131695E2,-7.537715149E1,-8.698222160E0,4.762344360E-1
1.377231224E2,-7.464374542E1,-8.293031693E0,3.887939453E-2
1.377331224E2,-7.368265533E1,-7.966501713E0,-4.005126953E-1
1.377431224E2,-7.320307922E1,-7.839013100E0,-5.538482666E-1
1.377531224E2,-7.245431519E1,-7.698309422E0,-1.013656616E0
1.377631224E2,-7.172693634E1,-7.735145569E0,-1.513755798E0
1.377731224E2,-7.073116302E1,-7.619645596E0,-1.898689270E0
1.377831224E2,-6.969748688E1,-7.502731800E0,-2.245605469E0
1.377931224E2,-6.921752930E1,-7.305018425E0,-2.302635193E0
1.378031224E2,-6.851065063E1,-7.413781643E0,-2.746276855E0
1.378131224E2,-6.787957001E1,-7.542845726E0,-3.304336548E0
1.378231225E2,-6.696267700E1,-7.625032425E0,-3.729537964E0
1.378331224E2,-6.638885498E1,-7.581817627E0,-3.903450012E0
1.378431223E2,-6.586790466E1,-7.292669773E0,-4.188568115E0
1.378531223E2,-6.529306030E1,-7.126257896E0,-4.246429443E0
1.378631223E2,-6.483101654E1,-6.980786324E0,-4.590324402E0
1.378731266E2,-6.405865479E1,-6.660661697E0,-5.334304810E0
1.378831542E2,-6.352042389E1,-6.494557381E0,-5.621040344E0
1.378933000E2,-6.292379761E1,-6.185219765E0,-5.772659302E0
1.379034107E2,-6.234303284E1,-5.716675758E0,-6.055824280E0
1.379135145E2,-6.136530685E1,-5.583635330E0,-6.554969788E0
1.379236047E2,-6.071426392E1,-5.518902779E0,-6.824409485E0
1.379337301E2,-6.034670639E1,-5.411690235E0,-7.378295898E0
1.379438176E2,-5.976723480E1,-4.979198933E0,-7.547386169E0
1.379531224E2,-5.919368744E1,-4.761473656E0,-7.299224854E0
1.379631224E2,-5.884741974E1,-4.587066650E0,-7.375007629E0
1.379731224E2,-5.872920227E1,-4.439168453E0,-7.621841431E0
1.379831224E2,-5.836642456E1,-4.423414707E0,-7.661506653E0
1.379931224E2,-5.839957047E1,-4.106219292E0,-7.714660645E0
1.380031224E2,-5.807019806E1,-3.790964127E0,-7.807701111E0
1.380131224E2,-5.770459366E1,-3.563098907E0,-7.806564331E0
1.380231224E2,-5.781675720E1,-3.461174011E0,-7.919288635E0
1.380331224E2,-5.770187759E1,-3.560775757E0,-8.207359314E0
1.380431224E2,-5.737249756E1,-3.297940254E0,-8.415565491E0
1.380531224E2,-5.699037933E1,-3.298620701E0,-8.531875610E0
1.380631224E2,-5.692696381E1,-2.958868980E0,-8.718795776E0
1.380731223E2,-5.665983582E1,-3.017316341E0,-8.873458862E0
1.380831224E2,-5.663882828E1,-2.910000801E0,-8.929473877E0
1.380931224E2,-5.684896851E1,-2.884268284E0,-8.813652039E0
1.381031224E2,-5.667827606E1,-2.965161324E0,-8.853630066E0
1.381131503E2,-5.665508270E1,-2.733653069E0,-8.965370178E0
1.381232225E2,-5.652513123E1,-2.853340149E0,-8.700256348E0
1.381333329E2,-5.667339325E1,-2.628968239E0,-8.849456787E0
1.381434411E2,-5.667287827E1,-2.628525734E0,-8.925796509E0
1.381535610E2,-5.664955902E1,-2.344487667E0,-8.941452026E0
1.381636522E2,-5.655467224E1,-2.375789165E0,-8.942283630E0
1.381737628E2,-5.651342010E1,-2.231714249E0,-9.093368530E0
1.381838631E2,-5.634092331E1,-2.241166115E0,-9.246978760E0
1.381931223E2,-5.645604706E1,-2.264097214E0,-9.189468384E0
1.382031225E2,-5.648839951E1,-2.138442039E0,-9.779434204E0
1.382131224E2,-5.641221619E1,-2.082863331E0,-9.645492554E0
1.382231224E2,-5.628148270E1,-2.236832619E0,-9.571678162E0
1.382331224E2,-5.639801788E1,-2.400765419E0,-9.611351013E0
1.382431224E2,-5.651134491E1,-2.299836159E0,-9.552307129E0
1.382531224E2,-5.639416504E1,-2.100403786E0,-9.531280518E0
1.382631225E2,-5.618544769E1,-2.144826412E0,-9.475547791E0
1.382731224E2,-5.593726349E1,-2.238926888E0,-9.725997925E0
1.382831224E2,-5.599747467E1,-2.278870106E0,-9.363571167E0
1.382931223E2,-5.590555191E1,-2.452500820E0,-9.232559204E0
1.383031224E2,-5.609300995E1,-2.248122215E0,-9.267311096E0
1.383131224E2,-5.586547089E1,-2.274475574E0,-9.135093689E0
1.383231224E2,-5.571836090E1,-2.552262306E0,-8.929290771E0
1.383331224E2,-5.581646729E1,-2.680984974E0,-8.796829224E0
1.383431321E2,-5.600559998E1,-2.530463696E0,-8.698638916E0
1.383531950E2,-5.617823792E1,-2.451230049E0,-8.372375488E0
1.383632839E2,-5.610333252E1,-2.554015636E0,-8.393089294E0
1.383733933E2,-5.625366211E1,-2.366360188E0,-8.313705444E0
1.383834866E2,-5.631515121E1,-2.564667702E0,-8.105941772E0
1.383936065E2,-5.675193024E1,-2.511807442E0,-8.255935669E0
1.384036955E2,-5.699765015E1,-2.415605068E0,-8.368110657E0
1.384138089E2,-5.698332214E1,-2.733397007E0,-8.353050232E0
1.384231224E2,-5.698577118E1,-2.857810974E0,-8.259155273E0
1.384331223E2,-5.708360291E1,-3.073678017E0,-8.356819153E0
1.384431225E2,-5.755983734E1,-2.988613129E0,-8.239021301E0
1.384531224E2,-5.781225204E1,-3.247625828E0,-8.126556396E0
1.384631224E2,-5.815813446E1,-3.421700954E0,-8.108024597E0
1.384731223E2,-5.812332153E1,-3.562727451E0,-7.919082642E0
1.384831223E2,-5.827660370E1,-3.622240067E0,-7.938194275E0
1.384931223E2,-5.885171509E1,-3.718980789E0,-7.688598633E0
1.385031224E2,-5.957675934E1,-3.715099335E0,-7.608825684E0
1.385131224E2,-6.022959900E1,-3.921165466E0,-7.379318237E0
1.385231223E2,-6.065335083E1,-4.117311001E0,-7.169837952E0
1.385331224E2,-6.105904388E1,-4.453309059E0,-7.114875793E0
1.385431223E2,-6.133106232E1,-4.608742714E0,-6.695640564E0
1.385531223E2,-6.217457962E1,-4.787927151E0,-6.407646179E0
1.385631225E2,-6.294009781E1,-4.927457333E0,-6.291297913E0
1.385731223E2,-6.313231659E1,-4.971795559E0,-6.157348633E0
1.385831598E2,-6.355979156E1,-5.450719357E0,-6.008636475E0
1.385932108E2,-6.402222443E1,-5.596523285E0,-5.607482910E0
1.386033364E2,-6.448427582E1,-5.707048416E0,-5.186805725E0
1.386134376E2,-6.536222076E1,-5.657509327E0,-4.953056335E0
1.386235402E2,-6.597715759E1,-5.914581299E0,-4.800704956E0
1.386336523E2,-6.642114258E1,-6.217378616E0,-4.649719238E0
1.386437463E2,-6.690831757E1,-6.683383942E0,-4.099754333E0
1.386538661E2,-6.780985260E1,-6.848211288E0,-3.658622742E0
1.386631224E2,-6.852290344E1,-7.111694336E0,-3.105079651E0
1.386731224E2,-6.909955597E1,-7.297127724E0,-2.818405151E0
