"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.945639050E1,6.384180546E0,1.470375061E-1,6.971338987E-1
1.946144409E1,6.264688015E0,1.199254990E-1,3.197539747E-1
1.946649763E1,6.333209038E0,1.461448669E-1,1.575438678E-2
1.947155128E1,6.339866638E0,2.305297852E-1,-2.787392437E-1
1.947660487E1,6.313560009E0,3.204765320E-1,-4.748940468E-1
1.948165842E1,6.256658077E0,3.489894867E-1,-5.089827776E-1
1.948671206E1,6.122890472E0,3.689365387E-1,-2.176250070E-1
1.949176560E1,6.033204079E0,4.485578537E-1,9.594093263E-2
1.949681920E1,6.023827553E0,4.224014282E-1,1.880240887E-1
1.950187279E1,6.085559845E0,2.866411209E-1,3.578342199E-1
1.950692638E1,5.998691559E0,3.871517181E-1,2.255778015E-1
1.951197998E1,6.012598991E0,5.254583359E-1,-4.785308242E-2
1.951703357E1,6.023948669E0,5.948801041E-1,-2.700528800E-1
1.952208717E1,5.894392490E0,6.040544510E-1,-4.502249360E-1
1.952714076E1,5.767150879E0,7.327966690E-1,-5.816711187E-1
1.953219435E1,5.731634140E0,7.058477402E-1,-6.866636872E-1
1.953724795E1,5.725033760E0,6.438999176E-1,-5.583119988E-1
1.954230154E1,5.641077042E0,6.678581238E-1,-3.962192833E-1
1.954735513E1,5.567439079E0,7.873487473E-1,-2.739237845E-1
1.955240873E1,5.754912853E0,9.028711319E-1,2.013846487E-1
1.955746232E1,5.468702316E0,8.260707855E-1,-4.466471821E-2
1.956251592E1,5.397876740E0,1.035292625E0,-3.436904252E-1
1.956756951E1,5.611470222E0,1.014283180E0,-2.288837731E-1
1.957262310E1,5.332323074E0,9.554119110E-1,-3.282829225E-1
1.957767670E1,5.179474831E0,1.081172943E0,-5.127668381E-1
1.958273029E1,5.245326996E0,1.203299522E0,-7.644125223E-1
1.958778388E1,5.228218079E0,1.129919052E0,-6.356303096E-1
1.959283748E1,5.036184311E0,1.276696205E0,-4.478065968E-1
1.959789107E1,4.962426186E0,1.367241859E0,-3.266571760E-1
1.960294467E1,5.010661125E0,1.374945641E0,-1.820974499E-1
1.960799826E1,4.956918240E0,1.379933357E0,-1.302695870E-1
1.961305185E1,4.854268074E0,1.378798485E0,-2.701710165E-2
1.961810545E1,4.676683903E0,1.491196632E0,-2.140712440E-1
1.962315904E1,4.752157211E0,1.591570854E0,-2.773105204E-1
1.962821263E1,4.708037376E0,1.668980598E0,-3.502862453E-1
1.963326618E1,4.525601387E0,1.686520576E0,-4.468060732E-1
1.963831977E1,4.433902740E0,1.838151932E0,-4.567238688E-1
1.964337336E1,4.470767021E0,1.831871033E0,-3.437114954E-1
1.964842696E1,4.341442108E0,1.793260574E0,-2.150269449E-1
1.965348055E1,4.155200958E0,1.838457108E0,-1.202948615E-1
1.965853414E1,4.158918381E0,1.961565018E0,3.130938113E-2
1.966358774E1,4.174684525E0,2.034327507E0,1.729761064E-1
1.966864133E1,4.015655994E0,2.029232979E0,1.248513460E-1
1.967369493E1,3.915844202E0,2.151053429E0,6.889516115E-2
1.967874852E1,3.948136806E0,2.239435196E0,-4.819527268E-3
1.968380211E1,3.803387880E0,2.229712486E0,-1.174738109E-1
1.968885571E1,3.591082335E0,2.229760170E0,-1.503792107E-1
1.969390930E1,3.587415218E0,2.421621323E0,-9.507957846E-2
1.969896290E1,3.544671774E0,2.423343658E0,9.139060974E-2
1.970401649E1,3.340710402E0,2.428810120E0,2.212434262E-1
1.970907008E1,3.299322367E0,2.531505585E0,3.824194968E-1
1.971412368E1,3.339494944E0,2.591249466E0,5.117192268E-1
1.971917727E1,3.181987524E0,2.562543869E0,4.941823184E-1
1.972423086E1,3.057323217E0,2.615472794E0,4.521970749E-1
1.972928446E1,3.005483627E0,2.746479988E0,3.876795769E-1
1.973433805E1,2.906266928E0,2.773618698E0,3.056348860E-1
1.973939164E1,2.767076015E0,2.833358765E0,2.469815165E-1
1.974444524E1,2.683969259E0,2.888686180E0,3.037855625E-1
1.974949883E1,2.606730938E0,2.977885246E0,3.858907223E-1
1.975455243E1,2.526340246E0,2.941787720E0,4.331269860E-1
1.975960602E1,2.409268141E0,2.935980797E0,6.019351482E-1
1.976465961E1,2.302687168E0,3.007164955E0,7.186769247E-1
1.976971321E1,2.227983236E0,3.073934555E0,6.981537938E-1
1.977476680E1,2.157124519E0,3.120678902E0,6.724161506E-1
1.977982034E1,2.049767494E0,3.151070595E0,6.216416359E-1
1.978487394E1,1.927979350E0,3.281189919E0,4.928572178E-1
1.978992753E1,1.852370858E0,3.299238205E0,3.692531586E-1
1.979498112E1,1.744119883E0,3.279500961E0,3.791630268E-1
1.980003472E1,1.619003415E0,3.326074600E0,4.218885303E-1
1.980508831E1,1.502264857E0,3.373148918E0,4.477479458E-1
1.981014191E1,1.450918674E0,3.353729248E0,5.667792559E-1
1.981519550E1,1.353608489E0,3.374309540E0,6.675018668E-1
1.982024909E1,1.217602372E0,3.437257767E0,6.511507034E-1
1.982530269E1,1.136221409E0,3.477969170E0,5.587904453E-1
1.983035628E1,1.072251797E0,3.504833221E0,4.760109782E-1
1.983540987E1,9.374905825E-1,3.544198990E0,3.814300597E-1
1.984046347E1,7.860217094E-1,3.599649429E0,2.155111581E-1
1.984551706E1,6.944381595E-1,3.630514145E0,1.890744567E-1
1.985057066E1,5.980849266E-1,3.628454208E0,2.241261303E-1
1.985562425E1,4.621840417E-1,3.649710655E0,2.362802625E-1
1.986067784E1,3.681793809E-1,3.658389091E0,2.746334076E-1
1.986573144E1,3.205781877E-1,3.666462898E0,3.342662156E-1
1.987078503E1,2.032343149E-1,3.642860413E0,3.204289675E-1
1.987583862E1,8.206649125E-2,3.660557747E0,2.091969699E-1
1.988089222E1,1.355237141E-2,3.719497681E0,1.436215341E-1
1.988594581E1,-8.499368280E-2,3.753879547E0,5.669470131E-2
1.989099941E1,-2.636744082E-1,3.757750511E0,-9.098948538E-2
1.989605300E1,-3.355398178E-1,3.784938812E0,-1.315528452E-1
1.990110659E1,-4.323976636E-1,3.791178703E0,-1.248740554E-1
1.990616019E1,-5.685036778E-1,3.746609688E0,-1.373315901E-1
1.991121378E1,-6.386309862E-1,3.738567352E0,-9.934853762E-2
1.991626737E1,-7.182694674E-1,3.732343674E0,-9.942799807E-3
1.992132097E1,-8.337676525E-1,3.732725143E0,2.894794941E-2
1.992637456E1,-9.527198672E-1,3.740903854E0,-8.494853973E-4
1.993142816E1,-1.029621601E0,3.748484612E0,-1.638877392E-2
1.993648170E1,-1.142370701E0,3.780583382E0,-7.852688432E-2
1.994153529E1,-1.271742821E0,3.783363342E0,-1.907103509E-1
1.994658888E1,-1.355242252E0,3.760412216E0,-2.630244493E-1
1.995164248E1,-1.474295139E0,3.752402306E0,-2.508121431E-1
1.995669607E1,-1.595178723E0,3.760491371E0,-2.323483527E-1
1.996174967E1,-1.683305740E0,3.720096588E0,-1.931946278E-1
1.996680326E1,-1.767535090E0,3.701839447E0,-5.857677758E-2
1.997185685E1,-1.868166685E0,3.685359001E0,-1.754023135E-2
1.997691045E1,-1.986495733E0,3.626436234E0,-3.222823143E-3
1.998196404E1,-2.089111805E0,3.607625961E0,-5.955040455E-3
1.998701763E1,-2.185157776E0,3.576193810E0,-5.052964389E-2
1.999207123E1,-2.254423380E0,3.581179619E0,-1.415279210E-1
1.999712482E1,-2.323391199E0,3.617769241E0,-1.602221876E-1
2.000217842E1,-2.457455873E0,3.602157593E0,-1.412069052E-1
2.000723201E1,-2.591991901E0,3.630055428E0,-6.951312721E-2
2.001228560E1,-2.697137833E0,3.578265190E0,1.035599411E-2
2.001733920E1,-2.740902901E0,3.472031593E0,8.177645504E-2
2.002239279E1,-2.842969418E0,3.367631912E0,1.382948309E-1
2.002744638E1,-2.950509071E0,3.306867599E0,1.215056628E-1
2.003249998E1,-3.035888433E0,3.343439102E0,1.178246737E-1
2.003755357E1,-3.126694441E0,3.336153984E0,1.189907193E-1
2.004260716E1,-3.219098568E0,3.355539322E0,7.104761899E-2
2.004766076E1,-3.327605724E0,3.341817856E0,1.304879785E-3
2.005271435E1,-3.390190601E0,3.283092499E0,-5.130289495E-2
2.005776795E1,-3.466516256E0,3.199697495E0,-5.586405098E-2
2.006282154E1,-3.571999073E0,3.149009705E0,-4.356008768E-2
2.006787513E1,-3.714897633E0,3.079547882E0,-2.644571662E-2
2.007292873E1,-3.792255402E0,3.067811966E0,8.748087287E-2
2.007798232E1,-3.866414309E0,3.057553291E0,8.628852665E-2
2.008303592E1,-3.926971674E0,3.013002396E0,6.889969110E-3
2.008808951E1,-3.987144470E0,2.928241730E0,-8.502933383E-2
2.009314305E1,-4.103110790E0,2.833190918E0,-2.977207899E-1
2.009819664E1,-4.202681541E0,2.810204506E0,-4.197846055E-1
2.010325024E1,-4.272429943E0,2.811252594E0,-4.438990355E-1
2.010830383E1,-4.389838219E0,2.799133301E0,-4.454994500E-1
2.011335743E1,-4.487008095E0,2.701023102E0,-3.448938727E-1
2.011841102E1,-4.555733681E0,2.607940674E0,-1.608908474E-1
2.012346461E1,-4.593800545E0,2.540244102E0,-8.154226094E-2
2.012851821E1,-4.621843338E0,2.474081993E0,-2.789601684E-2
2.013357180E1,-4.536871433E0,2.264759064E0,3.959714174E-1
2.013862540E1,-5.139737129E0,2.295271873E0,-2.801246345E-1
2.014367899E1,-5.073448181E0,2.270168304E0,1.117917895E-2
2.014873258E1,-4.976067066E0,2.488882065E0,4.785630107E-2
2.015378618E1,-5.205353737E0,1.935881615E0,-9.879828691E-1
2.015883977E1,-5.033274174E0,1.995797157E0,-8.971480131E-1
2.016389336E1,-5.159872055E0,2.214292526E0,-6.919319034E-1
2.016894696E1,-5.553092957E0,2.118657112E0,-8.833031058E-1
2.017400055E1,-5.404659748E0,2.292807579E0,-2.361502349E-1
2.017905415E1,-5.420617580E0,1.871292114E0,2.581066489E-1
2.018410774E1,-5.421122074E0,1.948702812E0,5.581537485E-1
2.018916133E1,-5.361955643E0,1.827921867E0,6.006253958E-1
2.019421493E1,-5.317933083E0,1.737805367E0,6.415066123E-1
2.019926852E1,-5.573972702E0,1.753277779E0,3.013243377E-1
2.020432211E1,-5.788914204E0,1.890383720E0,-1.927404851E-1
2.020937571E1,-5.800692558E0,1.780866623E0,-7.700381279E-1
2.021442930E1,-5.661414146E0,1.631524086E0,-6.103154421E-1
2.021948290E1,-5.901224613E0,1.695954323E0,-8.111279607E-1
2.022453649E1,-6.016196728E0,1.595458984E0,-5.013369322E-1
2.022959008E1,-5.837368965E0,1.752613068E0,1.718798131E-1
2.023464368E1,-5.957375526E0,1.325602531E0,3.946288824E-1
2.023969727E1,-5.967290878E0,1.259243965E0,3.497430682E-1
2.024475086E1,-5.857289314E0,1.130850792E0,5.629354715E-1
2.024980441E1,-6.115346909E0,1.152131081E0,4.025694132E-1
2.025485800E1,-6.411577225E0,1.104936600E0,-2.197478265E-1
2.025991159E1,-6.069958687E0,1.332803726E0,7.352960110E-2
2.026496519E1,-6.190603256E0,1.221731186E0,-1.659855098E-1
2.027001878E1,-6.501503944E0,1.075806618E0,-2.167188525E-1
2.027507237E1,-6.292290211E0,1.144379616E0,3.027841449E-1
2.028012597E1,-6.395223618E0,9.212093353E-1,3.966009319E-1
2.028517956E1,-6.434535503E0,8.191089630E-1,-7.658307999E-2
2.029023316E1,-6.344695091E0,6.556682587E-1,2.202391475E-1
2.029528675E1,-6.492462158E0,8.354530334E-1,-1.076041237E-1
2.030034034E1,-6.661088943E0,5.856113434E-1,-8.423703909E-1
2.030539394E1,-6.254014969E0,8.900384903E-1,-6.016050577E-1
2.031044753E1,-6.636529446E0,7.171154022E-1,-7.720783949E-1
2.031550112E1,-6.839328766E0,8.755817413E-1,-6.790230870E-1
2.032055472E1,-6.577730179E0,8.937549591E-1,2.364911735E-1
2.032560831E1,-6.730161667E0,6.136369705E-1,6.955940723E-1
2.033066191E1,-6.742856026E0,4.004688263E-1,1.448654175E0
2.033571550E1,-6.681272507E0,3.932085037E-1,1.599879384E0
2.034076909E1,-6.418190479E0,3.976125717E-1,1.632897377E0
2.034582269E1,-6.503227234E0,3.740463257E-1,1.358188033E0
2.035087628E1,-6.642200947E0,-4.605865479E-2,1.375694036E0
2.035592987E1,-7.276554108E0,6.738615036E-1,-6.921510100E-1
2.036098347E1,-6.383662224E0,1.198255539E0,-3.041143417E-1
2.036603706E1,-6.679543018E0,3.735446930E-2,-1.272753119E0
2.037109066E1,-7.390852451E0,5.729103088E-2,-1.187587857E0
2.037614425E1,-6.815937996E0,3.139019012E-1,-2.683326006E-1
2.038119784E1,-6.589934349E0,6.202449799E-1,2.672325969E-1
2.038625144E1,-7.337184429E0,6.364793777E-1,4.717414379E-1
2.039130503E1,-6.996464252E0,-1.886167526E-1,1.211433768E0
2.039635862E1,-6.049149513E0,3.615608215E-1,2.388672829E0
2.040141216E1,-6.859035492E0,8.764266968E-4,1.551516294E0
2.040646581E1,-7.497280121E0,2.773380280E-2,-2.544418573E-1
2.041151940E1,-6.095500469E0,5.751800537E-2,1.274857521E0
2.041657295E1,-6.826256275E0,1.830492020E-1,4.321838915E-2
2.042162654E1,-7.571833611E0,2.994432449E-1,-1.384812832E0
2.042668013E1,-6.868068695E0,1.537551880E-1,-6.687294245E-1
2.043173373E1,-6.569650650E0,1.432962418E-1,1.902094483E-2
2.043678732E1,-7.379923820E0,-2.078399658E-1,-2.120181173E-1
2.044184092E1,-7.225057125E0,-5.258083344E-2,1.759157628E-1
2.044689451E1,-6.347026348E0,-1.457166672E-1,1.700265765E0
2.045194810E1,-6.824151039E0,-2.418775558E-1,1.222322702E0
2.045700170E1,-7.158855438E0,-2.078056335E-2,7.214275599E-1
2.046205529E1,-6.846120834E0,2.705478668E-2,8.442543745E-1
2.046710888E1,-6.613800526E0,2.988681793E-1,8.388140202E-1
2.047216248E1,-7.103032112E0,-3.917694092E-2,-3.594236374E-1
2.047721607E1,-6.995091438E0,-2.840995789E-2,-6.908140182E-1
2.048226966E1,-6.552900314E0,1.573858261E-1,3.107520938E-2
2.048732326E1,-6.851877213E0,5.855274200E-2,-1.171619147E-1
2.049237685E1,-7.072249413E0,3.799438477E-3,-1.371928453E-1
2.049743045E1,-6.579410076E0,1.395301819E-1,1.020310879E0
2.050248404E1,-6.435502052E0,1.718931198E-1,1.276302218E0
2.050753763E1,-6.824057102E0,-6.627845764E-2,5.380427837E-1
2.051259123E1,-6.623582363E0,3.525257111E-2,8.033496141E-1
2.051764482E1,-6.466082096E0,1.800661087E-1,9.063958526E-1
2.052269842E1,-6.763172150E0,3.169441223E-1,7.160277665E-2
2.052775201E1,-6.825993538E0,1.734704971E-1,-4.148565531E-1
2.053280560E1,-6.379541397E0,3.134555817E-1,1.084035933E-1
2.053785920E1,-6.573052406E0,3.616752625E-1,-4.640817642E-3
2.054291279E1,-6.836363316E0,1.753034592E-1,-3.929329515E-1
2.054796638E1,-6.332862854E0,2.013158798E-1,4.053698778E-1
2.055301998E1,-6.277418137E0,2.519845963E-1,7.603291273E-1
2.055807357E1,-6.637652397E0,2.128009796E-1,3.824452758E-1
2.056312716E1,-6.432207108E0,2.043628693E-1,3.996268511E-1
2.056818076E1,-6.103231907E0,3.116464615E-1,6.105256677E-1
2.057323435E1,-6.353182793E0,3.602523804E-1,-3.592425585E-2
2.057828790E1,-6.427581310E0,3.248462677E-1,-5.299739838E-1
2.058334154E1,-6.190543652E0,4.572334290E-1,-3.909980655E-1
2.058839508E1,-6.198111534E0,6.734113693E-1,-4.359280467E-1
2.059344868E1,-6.344343185E0,6.066751480E-1,-5.664885640E-1
2.059850232E1,-6.189086914E0,5.574598312E-1,-2.131911516E-1
2.060355586E1,-5.917698860E0,6.583261490E-1,1.909593493E-1
2.060860946E1,-5.932485580E0,5.704107285E-1,1.107275039E-1
2.061366305E1,-6.026689529E0,4.603195190E-1,-4.332661629E-3
2.061871665E1,-5.807281494E0,6.451263428E-1,1.255394518E-1
2.062377024E1,-5.759117126E0,8.029975891E-1,-1.834992766E-1
2.062882383E1,-5.973918438E0,8.029623032E-1,-6.509486437E-1
2.063387743E1,-5.783778191E0,9.194116592E-1,-6.262130737E-1
2.063893102E1,-5.613613129E0,1.052996635E0,-6.147004366E-1
2.064398461E1,-5.799418449E0,9.950809479E-1,-8.453889489E-1
2.064903821E1,-5.655145645E0,9.501171112E-1,-5.664291978E-1
2.065409180E1,-5.452329636E0,1.012407303E0,-2.349650264E-1
2.065914540E1,-5.585958958E0,1.018236160E0,-4.535109401E-1
2.066419899E1,-5.283457279E0,1.080225945E0,1.042616069E-1
2.066925258E1,-5.419548988E0,1.020696640E0,-7.867579162E-2
2.067430618E1,-5.266540527E0,1.264325142E0,-1.538652480E-1
2.067935977E1,-5.159250736E0,1.429756165E0,-3.345439434E-1
2.068441336E1,-5.318841457E0,1.295211792E0,-5.065668821E-1
2.068946696E1,-5.144078732E0,1.413832664E0,-5.903313160E-1
2.069452055E1,-4.908376694E0,1.456718445E0,-6.577917933E-1
2.069957414E1,-5.004089355E0,1.442422867E0,-6.550858021E-1
2.070462774E1,-4.996505737E0,1.527077675E0,-4.498765469E-1
2.070968133E1,-4.748040199E0,1.734428406E0,-2.784014344E-1
2.071473493E1,-4.760597229E0,1.590394974E0,-2.738026977E-1
2.071978852E1,-4.705804825E0,1.645213127E0,-1.636770517E-1
2.072484211E1,-4.527909279E0,1.692703247E0,-1.784687489E-1
2.072989571E1,-4.498128891E0,1.735568047E0,-3.569232225E-1
2.073494930E1,-4.516742706E0,1.807191849E0,-3.890392482E-1
2.074000290E1,-4.424951553E0,2.001688004E0,-4.192912281E-1
2.074505649E1,-4.290274620E0,2.071590424E0,-4.870307744E-1
2.075011008E1,-4.229341030E0,2.029225349E0,-4.575060606E-1
2.075516368E1,-4.160533905E0,2.065964699E0,-3.178409934E-1
2.076021722E1,-4.039283752E0,2.135004997E0,-2.048095167E-1
2.076527081E1,-3.943774700E0,2.175465584E0,-9.792292118E-2
2.077032440E1,-3.935174227E0,2.163546562E0,5.055086315E-2
2.077537800E1,-3.834671974E0,2.329916000E0,8.734576404E-2
2.078043159E1,-3.685537338E0,2.343229294E0,5.204051733E-2
2.078548519E1,-3.613111019E0,2.382078171E0,-6.216272712E-3
2.079053878E1,-3.580800056E0,2.412783623E0,-6.075110286E-2
2.079559237E1,-3.436061144E0,2.563126564E0,-1.065319628E-1
2.080064597E1,-3.380578518E0,2.576094627E0,-1.216442436E-1
2.080569956E1,-3.333788872E0,2.621559143E0,-1.168340445E-2
2.081075316E1,-3.214108229E0,2.700637817E0,1.521821320E-1
2.081580675E1,-3.103441238E0,2.740502357E0,2.798642814E-1
2.082086034E1,-3.008072376E0,2.720965385E0,4.151254594E-1
2.082591394E1,-2.903997898E0,2.760450363E0,4.455417097E-1
2.083096753E1,-2.778186321E0,2.829021454E0,4.287552238E-1
2.083602112E1,-2.741815329E0,2.834573746E0,3.747226596E-1
2.084107472E1,-2.681041241E0,2.937367439E0,3.076168299E-1
2.084612831E1,-2.552288532E0,3.003284454E0,2.757771611E-1
2.085118190E1,-2.461297512E0,3.057569504E0,2.600771785E-1
2.085623550E1,-2.365044832E0,3.079939842E0,3.426908851E-1
2.086128909E1,-2.246407986E0,3.109845161E0,4.564144611E-1
2.086634269E1,-2.145588636E0,3.136637688E0,5.542903543E-1
2.087139628E1,-2.063605785E0,3.167486191E0,6.502976418E-1
2.087644987E1,-1.964578390E0,3.203583717E0,6.681093574E-1
2.088150347E1,-1.835240722E0,3.232962608E0,6.747022867E-1
2.088655706E1,-1.750046730E0,3.236538887E0,5.913757086E-1
2.089161066E1,-1.654979944E0,3.275300980E0,5.320005417E-1
2.089666425E1,-1.543953180E0,3.357566833E0,4.873032570E-1
2.090171784E1,-1.449480295E0,3.382880211E0,4.296691418E-1
2.090677144E1,-1.355665565E0,3.444549561E0,4.859432578E-1
2.091182503E1,-1.257956743E0,3.473213196E0,5.256518722E-1
2.091687862E1,-1.137146950E0,3.471311569E0,5.985651612E-1
2.092193222E1,-1.014878273E0,3.490308762E0,6.317520738E-1
2.092698581E1,-8.962313533E-1,3.515853882E0,6.274853945E-1
2.093203935E1,-7.753815651E-1,3.575447083E0,6.011836529E-1
2.093709295E1,-7.240557075E-1,3.587740898E0,4.956381917E-1
2.094214654E1,-6.690452099E-1,3.575502396E0,4.532628655E-1
2.094720013E1,-5.947945714E-1,3.555497169E0,4.014578462E-1
2.095225373E1,-5.140634775E-1,3.577939034E0,3.310942352E-1
2.095730732E1,-3.801628649E-1,3.626048088E0,3.486522436E-1
2.096236092E1,-2.917238474E-1,3.637639046E0,3.688656688E-1
2.096741451E1,-1.886625737E-1,3.694070816E0,3.995462060E-1
2.097246810E1,-4.322975874E-3,3.716389656E0,3.935928345E-1
2.097752170E1,1.386846602E-1,3.674724579E0,3.620889783E-1
2.098257529E1,1.892005503E-1,3.662404060E0,2.849035263E-1
2.098762888E1,2.876146436E-1,3.674615860E0,1.635605991E-1
2.099268248E1,4.376651943E-1,3.680249214E0,8.835992217E-2
2.099773607E1,5.434057713E-1,3.692451477E0,1.391281188E-2
2.100278966E1,6.312295198E-1,3.743508339E0,-5.090832710E-3
2.100784326E1,7.369512916E-1,3.785547256E0,1.308153570E-2
2.101289685E1,8.700498343E-1,3.764781952E0,2.620682120E-2
2.101795045E1,1.010941148E0,3.693205833E0,8.214321733E-2
2.102300404E1,1.089043260E0,3.653357506E0,8.653280139E-2
2.102805763E1,1.135847569E0,3.673923492E0,3.442348540E-2
2.103311123E1,1.242452979E0,3.653223038E0,-8.099511266E-3
2.103816482E1,1.358154535E0,3.641457558E0,-6.205889583E-2
2.104321842E1,1.449619889E0,3.670915604E0,-1.037204340E-1
2.104827201E1,1.534907341E0,3.709279060E0,-1.524531245E-1
2.105332560E1,1.624680996E0,3.695545197E0,-1.580694914E-1
2.105837920E1,1.735704899E0,3.642929077E0,-1.084702983E-1
2.106343279E1,1.818662286E0,3.596864700E0,-6.120426953E-2
2.106848638E1,1.896583319E0,3.581293106E0,-3.673256934E-2
2.107353998E1,1.961208463E0,3.556743622E0,-2.543140948E-2
2.107859357E1,2.101820707E0,3.521955490E0,-1.900091767E-2
2.108364717E1,2.209585190E0,3.523563385E0,-6.377629936E-2
2.108870076E1,2.304825306E0,3.511299133E0,-1.349412203E-1
2.109375435E1,2.425861835E0,3.500720978E0,-1.282947361E-1
2.109880795E1,2.512957096E0,3.459554672E0,-1.550578177E-1
2.110386154E1,2.606765270E0,3.379449844E0,-7.507281005E-2
2.110891513E1,2.726342916E0,3.368031502E0,-3.785960376E-2
2.111396868E1,2.816662312E0,3.353481293E0,-1.265874505E-2
2.111902227E1,2.900395632E0,3.336977005E0,-1.534746587E-2
2.112407586E1,3.006213665E0,3.313715935E0,-6.238222122E-3
2.112912946E1,3.095755577E0,3.246617317E0,-2.174437046E-3
2.113418305E1,3.201323032E0,3.164413452E0,-2.445083857E-2
2.113923664E1,3.277321815E0,3.088592529E0,-4.075044394E-2
2.114429024E1,3.332375765E0,3.074184418E0,-4.599516094E-2
2.114934383E1,3.398915291E0,3.075715065E0,-9.440118074E-2
2.115439743E1,3.524637938E0,3.053663254E0,-8.151803166E-2
2.115945102E1,3.621981859E0,2.999615669E0,-8.584052324E-3
2.116450461E1,3.663829803E0,2.893404007E0,-1.447058916E-1
2.116955821E1,3.843591213E0,2.816269875E0,-1.258378625E-1
2.117461180E1,3.976956367E0,2.591192245E0,4.910910130E-2
2.117966540E1,4.157508850E0,2.663176537E0,2.784265876E-1
2.118471899E1,4.137732029E0,2.789942741E0,4.446589947E-1
2.118977258E1,3.689685583E0,2.703720093E0,-6.424328089E-1
2.119482618E1,4.143972397E0,3.015061378E0,-9.703961015E-1
2.119987977E1,4.416838646E0,2.515212059E0,-5.353794694E-1
2.120493336E1,4.533614159E0,2.783418655E0,7.432861626E-2
2.120998696E1,4.240996361E0,2.624794960E0,2.659738064E-3
2.121504055E1,4.257741928E0,2.279641151E0,3.389737010E-1
2.122009414E1,4.604624271E0,2.212350845E0,3.035419285E-1
2.122514774E1,4.818759918E0,2.104110718E0,4.179988205E-1
2.123020133E1,4.673170090E0,2.253833771E0,1.102157980E-1
2.123525493E1,4.603365898E0,2.817507744E0,-2.987317443E-1
2.124030852E1,4.850550175E0,2.588165283E0,-1.728495806E-1
2.124536211E1,5.040450096E0,2.145075798E0,-3.661763668E-1
2.125041571E1,5.268281937E0,1.863720894E0,-9.662833214E-1
2.125546930E1,5.122982979E0,1.614338875E0,-1.029979825E0
2.126052290E1,4.865728855E0,1.646621704E0,-9.901906848E-1
2.126557649E1,5.202360153E0,2.067275047E0,-3.133507073E-1
2.127063008E1,5.393845558E0,1.947937012E0,3.251822591E-1
2.127568368E1,5.057939529E0,2.203485489E0,1.817458868E-1
2.128073727E1,5.121615887E0,2.117057800E0,4.344201684E-1
2.128579081E1,5.631652832E0,1.583025932E0,6.436673403E-1
2.129084440E1,5.813730717E0,1.409991264E0,8.549365401E-2
2.129589800E1,5.682695389E0,1.102547646E0,-7.295590043E-1
2.130095159E1,5.455457687E0,1.411027908E0,-8.439689279E-1
2.130600519E1,5.607068062E0,1.525356293E0,-4.154441655E-1
2.131105878E1,5.586777687E0,1.948417664E0,-4.682294726E-1
2.131611237E1,5.708265305E0,1.484426498E0,-8.628381789E-2
2.132116597E1,5.799753189E0,1.533571243E0,3.564011455E-1
2.132621956E1,5.868457317E0,1.120845795E0,3.651699424E-1
2.133127316E1,5.952283859E0,7.636680603E-1,4.518558383E-1
2.133632675E1,5.918948650E0,1.000755310E0,1.620092541E-1
2.134138034E1,6.043741703E0,1.137400627E0,6.036292315E-1
2.134643394E1,5.745330811E0,1.396666527E0,2.307587117E-1
2.135148753E1,5.858487129E0,1.355679512E0,-2.202863246E-2
2.135654112E1,6.285052299E0,1.190052986E0,2.732044458E-2
2.136159472E1,6.335852623E0,8.483276367E-1,9.755645990E-1
2.136664831E1,5.674465179E0,7.095260620E-1,-5.848995447E-1
2.137170191E1,6.380978584E0,7.841548920E-1,-1.232037544E0
2.137675550E1,6.695014477E0,2.275009155E-1,1.606103331E-1
2.138180909E1,5.832955837E0,1.273526192E0,1.189767838E0
2.138686269E1,5.759467125E0,1.433129311E0,9.264008999E-1
2.139191628E1,6.245276451E0,7.094087601E-1,8.626054525E-1
2.139696987E1,6.956820965E0,3.877916336E-1,1.025260210E0
2.140202347E1,6.744837761E0,1.545276642E-1,4.636836946E-1
2.140707706E1,6.076541424E0,1.195068359E-1,-3.745292425E-1
2.141213066E1,6.449810028E0,7.574625015E-1,1.537370533E-1
2.141718425E1,6.373772621E0,7.930383682E-1,1.250575185E-1
2.142223784E1,6.126998901E0,3.846864700E-1,-7.591257095E-1
2.142729144E1,7.179212093E0,1.205724716E0,2.340654135E0
2.143234503E1,5.638206959E0,-1.185760498E-1,1.170735836E0
2.143739862E1,6.383104324E0,5.931644440E-1,-1.287847161E0
2.144245222E1,7.215516090E0,-5.332107544E-1,-1.448584080E0
2.144750581E1,7.274424553E0,-1.545000076E-1,3.660258651E-1
2.145255941E1,6.530238152E0,1.070413589E0,5.456484556E-1
2.145761295E1,5.714187145E0,1.186855316E0,-5.866215229E-1
2.146266654E1,6.218147278E0,2.091674805E-1,1.028511047E0
2.146772013E1,7.138630867E0,1.516046524E-1,1.341280460E0
2.147277373E1,6.557542801E0,-3.982744217E-1,-3.690495193E-1
2.147782732E1,6.696459293E0,-8.308048248E-1,6.548236609E-1
2.148288092E1,6.881765366E0,4.016017914E-1,9.155498743E-1
2.148793451E1,6.691896915E0,4.771738052E-1,3.519513905E-1
2.149298810E1,6.561048031E0,-1.609992981E-2,4.303827286E-1
2.149804170E1,6.475435257E0,6.872787476E-1,2.470848858E-1
