"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.942832734E2,-7.922538519E-1,4.992961884E-2,2.989938948E-3
1.942883270E2,-8.051738739E-1,5.223274231E-2,1.023134682E-2
1.942933807E2,-7.907140255E-1,3.671455383E-2,-4.229638726E-4
1.942984343E2,-8.012423515E-1,2.726268768E-2,2.707472257E-2
1.943034878E2,-8.044543266E-1,2.619838715E-2,1.393728144E-2
1.943085414E2,-8.075939417E-1,2.870464325E-2,2.220033482E-2
1.943135950E2,-8.224263787E-1,3.237628937E-2,2.207095549E-2
1.943186486E2,-8.405448198E-1,2.651691437E-2,3.501508385E-2
1.943237022E2,-8.477982283E-1,1.951980591E-2,2.891768143E-2
1.943287558E2,-8.501063585E-1,3.869628906E-2,8.653721772E-3
1.943338095E2,-8.415600657E-1,3.159141541E-2,-7.391851395E-4
1.943388631E2,-8.543310165E-1,1.979637146E-2,1.123377122E-2
1.943439167E2,-8.527958393E-1,3.540515900E-2,3.064217977E-3
1.943489702E2,-8.676803112E-1,3.663349152E-2,1.379034854E-2
1.943540238E2,-8.716510534E-1,1.766777039E-2,1.850572415E-2
1.943590774E2,-8.707188368E-1,1.428985596E-2,2.425051108E-2
1.943641311E2,-8.673141599E-1,1.805877686E-2,2.410066873E-2
1.943691847E2,-8.792483807E-1,7.549285889E-3,1.447063405E-2
1.943742383E2,-8.933963776E-1,6.622314453E-3,1.312719285E-2
1.943792919E2,-8.930297494E-1,1.756858826E-2,1.319183595E-2
1.943843455E2,-8.901556134E-1,2.960586548E-2,-4.609029740E-3
1.943893990E2,-9.121429920E-1,2.966976166E-2,3.804511391E-3
1.943944526E2,-9.018053412E-1,1.429653168E-2,5.025499966E-3
1.943995062E2,-9.020401239E-1,4.979133606E-3,1.095664501E-2
1.944045599E2,-9.058038592E-1,2.861976624E-3,1.216700021E-2
1.944096135E2,-9.235988855E-1,-6.367683411E-3,2.164706402E-2
1.944146671E2,-9.220249653E-1,-4.844665527E-3,7.305469830E-3
1.944197207E2,-9.085477591E-1,-9.271621704E-3,8.453573100E-3
1.944247743E2,-9.080737829E-1,-5.359649658E-3,6.091492251E-3
1.944298278E2,-9.133267999E-1,2.072334290E-3,6.014855579E-3
1.944348814E2,-9.090543985E-1,5.881309509E-3,-9.399278089E-3
1.944399351E2,-9.223963022E-1,-1.290512085E-2,-2.114826813E-3
1.944449887E2,-9.141231775E-1,-8.987426758E-3,7.465595379E-3
1.944500423E2,-9.117026329E-1,-6.295204163E-3,1.355760824E-2
1.944550959E2,-9.151313305E-1,-1.256942749E-3,1.591529325E-2
1.944601495E2,-9.326550961E-1,-1.050949097E-2,1.828765869E-2
1.944652031E2,-9.154407978E-1,4.048347473E-3,1.229871064E-2
1.944702567E2,-9.123875499E-1,-7.638931274E-3,1.463605277E-2
1.944753103E2,-9.176390171E-1,-9.736061096E-3,8.658999577E-3
1.944803639E2,-9.237911701E-1,-1.419830322E-2,-7.936746813E-3
1.944854175E2,-9.333772659E-1,-5.570411682E-3,-6.953328848E-4
1.944904711E2,-9.202684164E-1,-5.788803101E-4,5.359243602E-3
1.944955247E2,-9.189274311E-1,-3.949165344E-3,1.245792117E-2
1.945005783E2,-9.280539751E-1,-2.035999298E-2,1.374437287E-2
1.945056319E2,-9.192527533E-1,-1.408004761E-2,2.677024528E-2
1.945106855E2,-9.150611162E-1,-1.735877991E-2,2.538373880E-2
1.945157391E2,-9.297003746E-1,-1.349544525E-2,1.337000914E-2
1.945207927E2,-9.227442741E-1,-1.679229736E-2,8.471257985E-3
1.945258463E2,-9.179931879E-1,1.297950745E-3,1.204348169E-2
1.945308999E2,-9.238137007E-1,-6.886482239E-3,5.984416232E-3
1.945359535E2,-9.009143114E-1,-1.501083374E-2,1.196670625E-2
1.945410071E2,-9.005782604E-1,-1.239013672E-2,2.423812635E-3
1.945460607E2,-9.109134674E-1,-1.928997040E-2,3.720816225E-3
1.945511143E2,-8.972091079E-1,-2.732753754E-2,8.548140526E-3
1.945561679E2,-9.048649073E-1,-2.699565887E-2,1.093330421E-2
1.945612215E2,-8.954896927E-1,-2.786445618E-2,4.987653811E-3
1.945662751E2,-8.849600554E-1,-1.567173004E-2,1.207324304E-2
1.945713287E2,-8.802565336E-1,-1.427078247E-2,9.741829708E-3
1.945763823E2,-8.790172338E-1,-2.000999451E-2,-2.113521099E-3
1.945814359E2,-8.799502850E-1,-2.214813232E-2,1.217216067E-2
1.945864895E2,-8.760364652E-1,-2.189922333E-2,8.665376343E-3
1.945915431E2,-8.731757402E-1,-1.216030121E-2,3.807953093E-3
1.945965967E2,-8.451378345E-1,-3.456211090E-2,2.166564763E-2
1.946016503E2,-8.480612040E-1,-3.779029846E-2,1.558597852E-2
1.946067039E2,-8.521018028E-1,-2.912235260E-2,2.141385898E-2
1.946117575E2,-8.474963903E-1,-2.172183990E-2,9.506961331E-3
1.946168111E2,-8.392018080E-1,-1.795005798E-2,7.105515338E-3
1.946218647E2,-8.355578780E-1,-1.658916473E-2,1.540932525E-2
1.946269183E2,-8.365566134E-1,-1.405620575E-2,-3.615600057E-3
1.946319719E2,-8.302126527E-1,-1.154994965E-2,-1.068455167E-3
1.946370255E2,-8.213658333E-1,-2.568817139E-2,2.084793523E-4
1.946420791E2,-8.267014027E-1,-2.190685272E-2,1.340682432E-2
1.946471327E2,-8.069277406E-1,-2.172088623E-2,2.769712545E-2
1.946521863E2,-7.894508243E-1,-2.866363525E-2,1.675988920E-2
1.946572399E2,-7.826821804E-1,-2.486705780E-2,4.906462040E-3
1.946622935E2,-7.935792208E-1,-2.704143524E-2,1.074797940E-2
1.946673471E2,-7.828064561E-1,-2.326679230E-2,2.370161470E-3
1.946724007E2,-7.720628977E-1,-2.664661407E-2,6.054037716E-3
1.946774543E2,-7.552314401E-1,-2.881431580E-2,2.464616671E-3
1.946825079E2,-7.585842609E-1,-1.434803009E-2,1.378878951E-4
1.946875615E2,-7.379558682E-1,-2.493190765E-2,1.898584887E-4
1.946926151E2,-7.351995707E-1,-2.711868286E-2,1.689025387E-2
1.946976687E2,-7.358459234E-1,-6.735801697E-3,9.785479866E-3
1.947027223E2,-7.244346142E-1,-1.263999939E-2,2.051540837E-2
1.947077759E2,-7.141391039E-1,-1.493453979E-2,1.449178718E-2
1.947128295E2,-7.037932277E-1,-1.958370209E-2,7.316243835E-3
1.947178831E2,-7.099407911E-1,-2.775478363E-2,9.651958011E-3
1.947229368E2,-6.920384169E-1,-1.805400848E-2,6.138984114E-3
1.947279903E2,-6.730225682E-1,-2.149009705E-2,1.905709505E-4
1.947330439E2,-6.789121628E-1,-3.676795959E-2,1.214396115E-2
1.947380975E2,-6.704777479E-1,-1.630306244E-2,1.920329779E-2
1.947431511E2,-6.500008106E-1,-7.880210876E-3,1.789423823E-2
1.947482047E2,-6.436670423E-1,-7.835388184E-3,2.251660265E-2
1.947532583E2,-6.397149563E-1,-3.039360046E-3,1.535070315E-2
1.947583120E2,-6.154793501E-1,5.311965942E-4,1.882199571E-2
1.947633656E2,-6.077470183E-1,-1.373195648E-2,1.053019892E-2
1.947684192E2,-6.000488400E-1,-6.506919861E-3,1.163774729E-2
1.947734727E2,-5.839390159E-1,-1.002120972E-2,6.936796941E-3
1.947785263E2,-5.666704774E-1,-2.181339264E-2,6.887348369E-3
1.947835799E2,-5.730453730E-1,-1.213741302E-2,3.352793865E-3
1.947886335E2,-5.554744005E-1,-2.746486664E-2,1.418341883E-2
1.947936872E2,-5.497693419E-1,-5.861282349E-3,1.650847308E-2
1.947987408E2,-5.462743640E-1,1.794242859E-2,2.115812898E-2
1.948037944E2,-5.284425616E-1,1.899814606E-2,1.978853717E-2
1.948088480E2,-5.225542784E-1,1.292705536E-2,1.486919634E-2
1.948139015E2,-5.058952570E-1,-1.398086548E-3,1.356706116E-2
1.948189551E2,-4.856474996E-1,-6.100654602E-3,1.226131711E-2
1.948240087E2,-4.795712829E-1,-8.381843567E-3,8.561752737E-3
1.948290624E2,-4.627713561E-1,-3.515243530E-3,1.563755609E-2
1.948341160E2,-4.660798609E-1,-6.990432739E-3,2.154208347E-2
1.948391696E2,-4.406746030E-1,1.440048218E-3,2.261968330E-2
1.948442232E2,-4.225278497E-1,1.693153381E-2,9.534622543E-3
1.948492768E2,-4.341485798E-1,2.161598206E-2,1.180898771E-2
1.948543303E2,-4.098333120E-1,2.508449554E-2,1.526631415E-2
1.948593839E2,-3.880040050E-1,2.022171021E-2,1.278914697E-2
1.948644375E2,-3.876632452E-1,1.184558868E-2,2.053406555E-3
1.948694912E2,-3.930187523E-1,2.610492706E-2,2.093592193E-3
1.948745448E2,-3.448961377E-1,2.007102966E-2,-2.555728890E-3
1.948795984E2,-3.361665010E-1,2.003288269E-2,2.316127066E-3
1.948846520E2,-3.462455571E-1,2.831840515E-2,5.990434438E-3
1.948897056E2,-3.158345819E-1,2.823352814E-2,1.307323202E-2
1.948947592E2,-3.140155375E-1,3.053379059E-2,1.436036080E-2
1.948998128E2,-2.930519581E-1,3.401279449E-2,2.412724309E-3
1.949048664E2,-2.781075835E-1,2.441692352E-2,1.905425265E-2
1.949099200E2,-2.608531117E-1,3.034114838E-2,1.181579474E-2
1.949149736E2,-2.352059186E-1,2.079963684E-2,9.355476126E-3
1.949200272E2,-2.382320166E-1,1.965618134E-2,1.300084405E-2
1.949250808E2,-2.220127881E-1,2.565860748E-2,1.057466120E-2
1.949301344E2,-2.118036449E-1,2.568531036E-2,1.291839872E-2
1.949351880E2,-2.015736103E-1,4.353141785E-2,1.881999709E-2
1.949402416E2,-1.972582340E-1,3.274917603E-2,1.630161703E-2
1.949452952E2,-1.833764017E-1,4.581165314E-2,1.389513537E-2
1.949503488E2,-1.445303261E-1,4.809474945E-2,2.561908215E-2
1.949554024E2,-1.510561705E-1,4.206085205E-2,1.360941678E-2
1.949604560E2,-1.323267221E-1,3.134632111E-2,7.634843700E-3
1.949655096E2,-1.043626964E-1,2.785110474E-2,-5.413871258E-3
1.949705632E2,-1.132797003E-1,3.389549255E-2,3.000155557E-3
1.949756168E2,-9.475937486E-2,4.346275330E-2,7.813250646E-3
1.949806704E2,-8.809769154E-2,4.584598541E-2,2.322348393E-2
1.949857240E2,-7.666760683E-2,5.178260803E-2,2.066905983E-2
1.949907776E2,-6.280726194E-2,5.768489838E-2,2.413318120E-2
1.949958312E2,-3.834846616E-2,6.948566437E-2,1.445282996E-2
1.950008848E2,-3.307133913E-2,4.439926147E-2,9.535880759E-3
1.950059384E2,-8.724004030E-3,5.514812469E-2,4.917865619E-3
1.950109920E2,1.068732142E-2,5.750942230E-2,1.393486280E-3
1.950160456E2,1.354470849E-2,6.343269348E-2,3.449390642E-4
1.950210992E2,2.949663997E-2,4.676628113E-2,7.603960112E-3
1.950261528E2,3.464707732E-2,5.992698669E-2,1.951485872E-2
1.950312064E2,4.113829136E-2,5.400371552E-2,2.184813470E-2
1.950362600E2,6.898805499E-2,6.238746643E-2,2.882193401E-2
1.950413136E2,8.589190245E-2,6.121349335E-2,3.228014708E-2
1.950463672E2,9.324890375E-2,6.125164032E-2,2.008344792E-2
1.950514208E2,9.588706493E-2,6.486606598E-2,-2.350318246E-4
1.950564744E2,1.258209646E-1,6.846237183E-2,6.953829899E-3
1.950615280E2,1.366938949E-1,7.204818726E-2,3.407710465E-3
1.950665816E2,1.522849500E-1,6.612110138E-2,1.047155727E-2
1.950716352E2,1.499701142E-1,6.381511688E-2,1.040219981E-2
1.950766888E2,1.702440083E-1,7.460117340E-2,1.989245042E-2
1.950817424E2,1.903944612E-1,8.055973053E-2,2.102274261E-2
1.950867960E2,2.057345510E-1,8.292484283E-2,1.613002643E-2
1.950918496E2,2.043125629E-1,8.053207397E-2,2.073311433E-2
1.950969032E2,2.278764844E-1,7.817268372E-2,1.462853048E-2
1.951019568E2,2.394639850E-1,8.653259277E-2,-8.318051696E-4
1.951070104E2,2.556729019E-1,9.483146667E-2,-4.364184104E-3
1.951120640E2,2.681857944E-1,7.814121246E-2,5.227402318E-3
1.951171176E2,2.795583606E-1,8.060359955E-2,5.231409334E-3
1.951221712E2,2.836682498E-1,7.711696625E-2,1.475025341E-2
1.951272248E2,3.174660802E-1,7.723426819E-2,1.703620702E-2
1.951322784E2,3.237095773E-1,7.142829895E-2,1.328127459E-2
1.951373320E2,3.239050210E-1,8.110809326E-2,1.679708064E-2
1.951423856E2,3.491482139E-1,9.547328949E-2,7.228053175E-3
1.951474393E2,3.623558283E-1,8.242893219E-2,1.074920967E-2
1.951524928E2,3.742358685E-1,8.611869812E-2,-3.720168024E-6
1.951575464E2,3.907347918E-1,7.910251617E-2,-1.060639881E-2
1.951626000E2,3.928964734E-1,7.690525055E-2,-4.608551506E-3
1.951676536E2,3.997731209E-1,8.067035675E-2,-9.556948207E-4
1.951727072E2,4.138357043E-1,7.967472076E-2,1.209840178E-2
1.951777608E2,4.182388783E-1,8.581447601E-2,2.629016759E-3
1.951828145E2,4.510799050E-1,8.360195160E-2,1.096916571E-2
1.951878681E2,4.647143185E-1,9.447956085E-2,1.791792922E-2
1.951929217E2,4.532762170E-1,8.390617371E-2,7.121448405E-3
1.951979752E2,4.870722294E-1,8.411598206E-2,4.814134445E-3
1.952030288E2,4.837114513E-1,8.313846588E-2,-6.972854491E-3
1.952080824E2,4.993716180E-1,8.573913574E-2,-2.103200927E-2
1.952131360E2,5.255997181E-1,7.883262634E-2,1.889603678E-3
1.952181896E2,5.182650089E-1,9.572315216E-2,5.411700346E-3
1.952232433E2,5.456131697E-1,8.400821686E-2,1.736908406E-2
1.952282969E2,5.416272283E-1,9.374523163E-2,1.606954634E-2
1.952333505E2,5.401087999E-1,9.273052216E-2,1.008565351E-2
1.952384040E2,5.717502832E-1,7.154560089E-2,1.475208253E-2
1.952434576E2,5.722183585E-1,6.240940094E-2,8.639441803E-3
1.952485112E2,5.822390914E-1,6.285953522E-2,-6.782668177E-3
1.952535648E2,5.932720900E-1,5.143451691E-2,4.028290510E-3
1.952586185E2,6.041824818E-1,6.503772736E-2,-1.755437348E-3
1.952636721E2,6.161581278E-1,7.140922546E-2,7.746010087E-4
1.952687257E2,6.244572401E-1,9.197902679E-2,7.987917401E-3
1.952737793E2,6.433252096E-1,9.813308716E-2,1.631045714E-2
1.952788328E2,6.453864574E-1,8.405971527E-2,1.391709596E-2
1.952838864E2,6.520727873E-1,1.069002151E-1,1.973236166E-2
1.952889401E2,6.514750719E-1,9.986782074E-2,1.371509768E-2
1.952939937E2,6.675615907E-1,8.222198486E-2,4.159383010E-3
1.952990473E2,6.715070009E-1,5.878162384E-2,-4.102095496E-3
1.953041009E2,6.849154830E-1,6.759262085E-2,-8.674371988E-3
1.953091545E2,7.052888870E-1,5.021667480E-2,2.224891447E-3
1.953142081E2,6.993157864E-1,5.672645569E-2,5.939756054E-3
1.953192617E2,7.146383524E-1,7.979488373E-2,1.078484766E-2
1.953243152E2,7.214930058E-1,5.875205994E-2,3.685807576E-3
1.953293689E2,7.449092269E-1,7.587432861E-2,1.554850396E-2
1.953344225E2,7.418479919E-1,7.385063171E-2,3.663040465E-3
1.953394761E2,7.482329607E-1,7.896232605E-2,3.684078576E-3
1.953445297E2,7.426483035E-1,7.928180695E-2,1.256756019E-3
1.953495833E2,7.607908845E-1,7.247543335E-2,1.380823553E-3
1.953546369E2,7.775343657E-1,4.079723358E-2,3.533586860E-4
1.953596905E2,7.761353850E-1,5.684757233E-2,7.506566588E-3
1.953647441E2,7.699688673E-1,5.139636993E-2,8.700966835E-3
1.953697977E2,7.815687656E-1,5.785846710E-2,2.170791104E-2
1.953748513E2,7.823122740E-1,5.832481384E-2,8.605763316E-3
1.953799049E2,8.007495403E-1,7.183933258E-2,1.329510193E-2
1.953849585E2,8.141334653E-1,7.098388672E-2,8.468388580E-3
1.953900121E2,8.143173456E-1,5.826568604E-2,6.016767584E-3
1.953950657E2,8.286235332E-1,5.751132965E-2,-5.835464690E-3
1.954001193E2,8.319905400E-1,4.606914520E-2,-6.929390132E-3
1.954051729E2,8.293180466E-1,4.183959961E-2,1.514107455E-3
1.954102265E2,8.456605673E-1,4.120826721E-2,-4.285078030E-3
1.954152801E2,8.403177261E-1,4.056644440E-2,-7.758450229E-3
1.954203337E2,8.502849340E-1,3.160476685E-2,1.859174669E-2
1.954253873E2,8.316936493E-1,4.527378082E-2,1.728530601E-2
1.954304409E2,8.545932770E-1,4.931354523E-2,1.250097807E-2
1.954354945E2,8.557986021E-1,5.924320221E-2,6.432055030E-3
1.954405481E2,8.509673476E-1,4.652690887E-2,-2.999384888E-3
1.954456017E2,8.698572516E-1,3.984642029E-2,-5.088415928E-4
1.954506553E2,8.742387891E-1,3.914737701E-2,-9.912854061E-3
1.954557089E2,8.879439831E-1,3.131961823E-2,-2.548333257E-3
1.954607625E2,8.741867542E-1,3.423404694E-2,7.015620824E-3
1.954658161E2,8.851702809E-1,2.997303009E-2,1.415899303E-2
1.954708697E2,8.852726817E-1,2.811050415E-2,2.354613505E-2
1.954759233E2,8.876875043E-1,3.575325012E-2,1.157518663E-2
1.954809769E2,8.791869283E-1,4.449939728E-2,1.031682175E-2
1.954860305E2,8.896747231E-1,4.485416412E-2,-1.540817320E-3
1.954910841E2,8.986614347E-1,3.687191010E-2,-1.475715078E-3
1.954961377E2,8.992030621E-1,3.607463837E-2,-1.291991677E-3
1.955011913E2,8.948709965E-1,3.526878357E-2,-9.496305138E-3
1.955062449E2,9.058709145E-1,3.208160400E-2,2.596327104E-3
1.955112985E2,8.988670707E-1,1.229190826E-2,1.109035406E-2
1.955163521E2,8.989533186E-1,1.877307892E-2,1.461878791E-2
1.955214057E2,8.976705074E-1,1.924514771E-2,2.048737742E-2
1.955264593E2,8.997631073E-1,2.800178528E-2,2.273685671E-2
1.955315129E2,9.136333466E-1,2.243232727E-2,1.906542107E-2
1.955365665E2,9.164627790E-1,3.468990326E-2,1.778057963E-2
1.955416201E2,9.073826671E-1,4.684352875E-2,9.405139834E-3
1.955466737E2,9.028397799E-1,3.631114960E-2,-2.463271841E-3
1.955517273E2,9.065536857E-1,2.229499817E-2,1.259481534E-3
1.955567809E2,9.029330611E-1,1.668548584E-2,-8.121715859E-3
1.955618345E2,9.040002823E-1,4.272460938E-4,1.585553773E-2
1.955668881E2,9.000535011E-1,8.983612061E-4,1.820829511E-2
1.955719417E2,9.043886662E-1,4.920005798E-3,2.652201802E-2
1.955769953E2,8.966056705E-1,1.482009888E-2,2.746749483E-2
1.955820489E2,9.018999934E-1,1.276111603E-2,2.376994491E-2
1.955871025E2,8.963155746E-1,2.002716064E-5,-6.004777737E-3
1.955921561E2,8.893190622E-1,9.912490845E-3,-4.720389377E-3
1.955972097E2,8.882406950E-1,6.653785706E-3,-1.528732292E-2
1.956022633E2,8.952094316E-1,1.408004761E-2,1.485373825E-3
1.956073169E2,8.901889324E-1,-1.118659973E-3,1.105614938E-2
1.956123706E2,8.886808157E-1,-1.955986023E-3,1.120422967E-2
1.956174242E2,8.904449940E-1,1.024341583E-2,1.227894239E-2
1.956224777E2,8.790611029E-1,9.272575378E-3,1.345597580E-2
1.956275313E2,8.675005436E-1,-4.774093628E-3,2.533983998E-2
1.956325849E2,8.701605201E-1,1.333427429E-2,1.213862002E-2
1.956376385E2,8.595747352E-1,1.584243774E-2,1.209805068E-2
1.956426921E2,8.691067100E-1,2.068996429E-2,-1.403852925E-2
1.956477458E2,8.688365221E-1,1.122760773E-2,-9.004403837E-3
1.956527994E2,8.671704531E-1,1.606941223E-2,-5.211639218E-3
1.956578530E2,8.535269499E-1,-7.632255554E-3,6.913697347E-3
1.956629065E2,8.422205448E-1,-6.222724915E-3,1.417181455E-2
1.956679601E2,8.403089643E-1,-6.029129028E-3,1.301605813E-2
1.956730137E2,8.454301953E-1,-5.847930908E-3,2.609009668E-2
1.956780673E2,8.360980153E-1,1.449584961E-2,1.636505872E-2
1.956831209E2,8.278800249E-1,7.351875305E-3,1.144748367E-2
1.956881746E2,8.326376677E-1,-9.336471558E-4,-4.067587666E-3
1.956932282E2,8.169491887E-1,1.515388489E-3,5.460087210E-3
1.956982818E2,8.095504045E-1,1.105117798E-2,-5.258166231E-3
1.957033353E2,7.997336388E-1,-6.803512573E-3,4.428785760E-3
1.957083889E2,7.897272110E-1,-1.266288757E-2,-3.858949058E-3
1.957134425E2,7.761223912E-1,-1.866340637E-3,3.446022049E-3
1.957184962E2,7.790541053E-1,6.450653076E-3,3.532366361E-3
1.957235498E2,7.615399361E-1,1.230430603E-2,1.064126845E-2
1.957286034E2,7.771988511E-1,-1.870918274E-2,2.953272313E-2
1.957336570E2,7.653642893E-1,-1.148033142E-2,4.429128952E-3
1.957387106E2,7.581655979E-1,-7.890701294E-3,-8.623456582E-3
1.957437642E2,7.616954446E-1,3.977775574E-3,-6.114139222E-3
1.957488177E2,7.400112152E-1,6.230354309E-3,-1.200291421E-2
1.957538714E2,7.361780405E-1,-4.602432251E-3,-7.051062770E-3
1.957589250E2,7.297464609E-1,-3.494262695E-3,1.452038996E-3
1.957639786E2,7.055172324E-1,1.659584045E-2,1.450840198E-2
1.957690322E2,6.884012222E-1,-2.975463867E-4,2.754988149E-2
1.957740858E2,6.866336465E-1,5.490303040E-3,2.019916847E-2
1.957791394E2,6.930245161E-1,-3.026962280E-3,1.770085841E-2
1.957841930E2,6.873555779E-1,5.137443542E-3,1.409992389E-2
1.957892466E2,6.911401153E-1,7.293701172E-3,-4.996859469E-3
1.957943002E2,6.720672250E-1,-7.205009460E-3,-9.614309296E-3
1.957993538E2,6.590284109E-1,8.092880249E-3,-1.771371812E-2
1.958044074E2,6.552780867E-1,1.374435425E-2,-7.935206406E-3
1.958094610E2,6.407847404E-1,-6.769180298E-3,2.981120721E-3
1.958145146E2,6.358032823E-1,4.934310913E-3,8.948346600E-3
1.958195682E2,5.996978283E-1,1.089096069E-3,5.415485706E-3
1.958246218E2,6.029611230E-1,9.143829346E-3,7.710668724E-3
1.958296754E2,5.917259455E-1,-6.623268127E-3,1.956069097E-2
1.958347290E2,5.876014233E-1,7.415771484E-3,-7.884629071E-3
1.958397826E2,5.810163021E-1,7.088661194E-3,-1.782801934E-3
1.958448362E2,5.659199953E-1,1.149845123E-2,7.069343701E-4
1.958498898E2,5.484847426E-1,1.468372345E-2,6.767280400E-3
1.958549434E2,5.417124033E-1,9.524345398E-3,8.893916383E-4
1.958599970E2,5.359722376E-1,-3.471374512E-4,1.173891407E-2
1.958650506E2,5.136305690E-1,8.859634399E-3,1.648910530E-2
1.958701042E2,5.044119954E-1,9.676933289E-3,2.951193228E-2
1.958751578E2,5.009340048E-1,2.234649658E-2,3.639676794E-2
1.958802114E2,4.890394211E-1,2.303886414E-2,2.895529568E-2
1.958852650E2,4.771683216E-1,1.066684723E-2,1.213432476E-2
1.958903186E2,4.723826349E-1,5.518913269E-3,1.432445832E-3
1.958953722E2,4.650813341E-1,1.465320587E-2,-1.864333637E-2
1.959004258E2,4.327914119E-1,1.896286011E-2,2.983906772E-3
1.959054794E2,4.350144565E-1,1.729679108E-2,1.602759585E-2
1.959105330E2,4.239949584E-1,2.276515961E-2,2.320663631E-2
1.959155866E2,4.069957733E-1,2.581310272E-2,6.404864602E-3
1.959206402E2,4.019029737E-1,2.883529663E-2,1.590621844E-2
1.959256938E2,3.919079006E-1,4.132747650E-2,1.336334087E-2
1.959307474E2,3.783589303E-1,3.709793091E-2,1.220834069E-2
1.959358010E2,3.635089993E-1,3.289985657E-2,1.452211663E-2
1.959408546E2,3.688569665E-1,3.823566437E-2,2.647128887E-3
1.959459082E2,3.183222413E-1,3.878402710E-2,-1.629667729E-2
1.959509618E2,3.119488060E-1,4.526424408E-2,1.879344694E-3
1.959560154E2,3.090532422E-1,3.625869751E-2,1.389631536E-2
1.959610690E2,3.024540842E-1,3.801250458E-2,1.864599809E-2
1.959661226E2,2.921972871E-1,2.669715881E-2,2.338314801E-2
1.959711762E2,2.617545724E-1,3.091049194E-2,3.277053311E-2
1.959762298E2,2.646220922E-1,3.153038025E-2,2.066702396E-2
1.959812834E2,2.484871298E-1,1.790809631E-2,7.491790690E-3
1.959863370E2,2.335525155E-1,2.458477020E-2,6.281962618E-3
1.959913906E2,2.161413431E-1,1.102542877E-2,3.630202264E-4
1.959964442E2,2.070786506E-1,2.607250214E-2,-3.053291701E-3
1.960014978E2,1.980609596E-1,2.438354492E-2,4.163893871E-3
1.960065514E2,1.854206622E-1,4.526710510E-2,-5.795368925E-4
1.960116050E2,1.667837203E-1,5.411052704E-2,9.067624807E-3
1.960166586E2,1.600210667E-1,6.288528442E-2,3.041584231E-2
1.960217122E2,1.472881287E-1,8.465099335E-2,2.064440586E-2
1.960267658E2,1.191679239E-1,6.944274902E-2,1.932688244E-2
1.960318194E2,1.077492386E-1,5.555248260E-2,1.331686135E-2
1.960368730E2,9.752149880E-2,3.941440582E-2,-9.339330718E-3
1.960419267E2,7.900840044E-2,3.172683716E-2,-8.110987954E-3
1.960469802E2,6.644861400E-2,1.936149597E-2,-5.601493642E-3
1.960520338E2,5.277581513E-2,1.779174805E-2,4.490511492E-4
1.960570874E2,3.077104688E-2,2.217960358E-2,5.261791404E-3
1.960621410E2,3.862604499E-2,3.722286224E-2,1.956317946E-2
1.960671946E2,2.482110262E-2,4.739761353E-2,1.837172732E-2
1.960722483E2,-5.549028516E-3,6.105804443E-2,1.827237755E-2
1.960773019E2,-3.450980783E-2,7.698917389E-2,5.085279699E-3
1.960823555E2,-2.178834379E-2,7.380294800E-2,-3.182619810E-3
1.960874090E2,-3.299082816E-2,6.352901459E-2,-7.879425772E-3
1.960924626E2,-5.123825371E-2,4.622840881E-2,-1.778354868E-3
1.960975162E2,-5.641238391E-2,4.332542419E-2,-5.074190907E-3
1.961025698E2,-7.476812601E-2,4.164218903E-2,9.388318285E-3
1.961076235E2,-7.985319942E-2,4.591941833E-2,1.536026970E-2
1.961126771E2,-9.684260190E-2,6.560230255E-2,1.765972190E-2
1.961177307E2,-1.244503930E-1,6.495094299E-2,1.514608786E-2
1.961227843E2,-1.460447609E-1,8.568096161E-2,1.868039742E-2
1.961278378E2,-1.472495198E-1,9.793853760E-2,1.145573612E-2
1.961328914E2,-1.591893733E-1,7.924079895E-2,-4.871217534E-4
1.961379450E2,-1.639384478E-1,6.664466858E-2,-1.115793828E-2
1.961429986E2,-1.758466810E-1,5.891323090E-2,-8.606716990E-3
1.961480523E2,-1.877169311E-1,3.819656372E-2,9.234338067E-3
1.961531059E2,-2.149810344E-1,3.428363800E-2,1.646993682E-2
1.961581595E2,-2.325671017E-1,6.009006500E-2,1.757369563E-2
1.961632131E2,-2.441020161E-1,7.975578308E-2,3.061449900E-2
1.961682667E2,-2.533339560E-1,6.603050232E-2,2.918074466E-2
1.961733202E2,-2.470425218E-1,5.124282837E-2,1.117014606E-2
1.961783738E2,-2.823969722E-1,7.694911957E-2,1.344447583E-2
1.961834275E2,-2.877807915E-1,6.684017181E-2,-5.637311377E-3
1.961884811E2,-2.931201756E-1,6.988143921E-2,-1.620494202E-2
1.961935347E2,-3.186868131E-1,6.222724915E-2,6.938250735E-4
1.961985883E2,-3.332663178E-1,6.651496887E-2,1.506273355E-2
1.962036419E2,-3.430675566E-1,4.941177368E-2,1.625394449E-2
1.962086955E2,-3.505193293E-1,6.332397461E-2,2.451184765E-2
1.962137490E2,-3.662341535E-1,6.644725800E-2,2.802843228E-2
1.962188027E2,-3.663564622E-1,8.142471313E-2,1.602330245E-2
1.962238563E2,-3.902652860E-1,9.391307831E-2,1.589736342E-2
1.962289099E2,-4.020745158E-1,9.681129456E-2,3.933066968E-3
1.962339635E2,-4.114423096E-1,9.494686127E-2,-5.573032424E-3
1.962390171E2,-4.160450995E-1,8.005046844E-2,-5.396774039E-3
