"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.724558555E2,-4.224678040E1,-3.483039856E0,-2.096931458E1
2.724659612E2,-4.234435654E1,-3.698685646E0,-2.110514832E1
2.724752538E2,-4.243975830E1,-3.702773094E0,-2.110475159E1
2.724852538E2,-4.218913651E1,-3.654986858E0,-2.141070557E1
2.724952538E2,-4.214635468E1,-3.299906731E0,-2.133013153E1
2.725052538E2,-4.231639862E1,-3.253406525E0,-2.146236420E1
2.725152538E2,-4.241373062E1,-3.346518993E0,-2.136763763E1
2.725252538E2,-4.230491638E1,-3.573632240E0,-2.102742004E1
2.725352537E2,-4.214803696E1,-3.283871651E0,-2.104362488E1
2.725452538E2,-4.212845230E1,-3.177772999E0,-2.088970184E1
2.725552538E2,-4.178359222E1,-3.144368172E0,-2.106266785E1
2.725652538E2,-4.191793060E1,-3.115808487E0,-2.087081909E1
2.725752537E2,-4.188413620E1,-3.414978027E0,-2.087471008E1
2.725852538E2,-4.193868256E1,-3.205430031E0,-2.081458282E1
2.725952537E2,-4.172957611E1,-3.214574337E0,-2.073932648E1
2.726052538E2,-4.159639359E1,-3.296549320E0,-2.087457275E1
2.726152537E2,-4.174980927E1,-3.321226120E0,-2.079782104E1
2.726252538E2,-4.186583710E1,-3.379878044E0,-2.068349457E1
2.726352589E2,-4.213565826E1,-3.550904274E0,-2.062711334E1
2.726453654E2,-4.217483521E1,-3.728155613E0,-2.085817719E1
2.726554724E2,-4.225191879E1,-3.836928368E0,-2.097369385E1
2.726655795E2,-4.202566147E1,-3.951753139E0,-2.084257507E1
2.726756863E2,-4.223374176E1,-3.854358196E0,-2.087856293E1
2.726857904E2,-4.240431976E1,-3.668515682E0,-2.062732697E1
2.726959005E2,-4.257860565E1,-3.870289803E0,-2.066720581E1
2.727059989E2,-4.238407516E1,-3.649229050E0,-2.076078796E1
2.727152538E2,-4.234759140E1,-3.701451302E0,-2.062800598E1
2.727252537E2,-4.225194550E1,-3.557357788E0,-2.035944366E1
2.727352538E2,-4.224783707E1,-3.256774426E0,-2.031754303E1
2.727452538E2,-4.247615051E1,-3.266031265E0,-2.041202545E1
2.727552537E2,-4.226677704E1,-3.362319946E0,-2.056689453E1
2.727652538E2,-4.245627594E1,-3.421808243E0,-2.087213135E1
2.727752538E2,-4.226560974E1,-3.378797531E0,-2.077705383E1
2.727852538E2,-4.238189316E1,-3.455143929E0,-2.066294861E1
2.727952538E2,-4.236140060E1,-3.348270893E0,-2.064262390E1
2.728052536E2,-4.232503510E1,-3.487969875E0,-2.068270874E1
2.728152538E2,-4.240546417E1,-3.791822910E0,-2.072429657E1
2.728252538E2,-4.225603867E1,-3.962779999E0,-2.063169098E1
2.728352538E2,-4.227589798E1,-3.946787834E0,-2.047870636E1
2.728452537E2,-4.200891113E1,-3.900507450E0,-2.038394165E1
2.728552538E2,-4.191286469E1,-3.895866871E0,-2.047976685E1
2.728652756E2,-4.190976715E1,-3.805846214E0,-2.074586487E1
2.728753054E2,-4.188900375E1,-3.821063519E0,-2.103244781E1
2.728854103E2,-4.196429443E1,-3.788502216E0,-2.110803223E1
2.728955189E2,-4.188720322E1,-3.732149124E0,-2.110768890E1
2.729056259E2,-4.209180832E1,-3.457036018E0,-2.127508545E1
2.729157328E2,-4.218528748E1,-3.284732819E0,-2.117707062E1
2.729258402E2,-4.231975174E1,-3.291229725E0,-2.104292297E1
2.729359480E2,-4.232091141E1,-3.327171326E0,-2.094793701E1
2.729452537E2,-4.245575714E1,-3.421365738E0,-2.094848633E1
2.729552537E2,-4.247535706E1,-3.405152798E0,-2.083367920E1
2.729652537E2,-4.262825012E1,-3.481806755E0,-2.094844055E1
2.729752538E2,-4.281686401E1,-3.348316193E0,-2.096498108E1
2.729852537E2,-4.279996490E1,-3.541583538E0,-2.106290436E1
2.729952538E2,-4.268561172E1,-3.554262161E0,-2.108267975E1
2.730052538E2,-4.274001312E1,-3.466915131E0,-2.131037140E1
2.730152538E2,-4.281402588E1,-3.275989532E0,-2.123130035E1
2.730252538E2,-4.264346695E1,-3.304574013E0,-2.113701630E1
2.730352538E2,-4.281814957E1,-3.436787605E0,-2.096607208E1
2.730452537E2,-4.262683105E1,-3.428170204E0,-2.104320526E1
2.730552538E2,-4.240044022E1,-3.595304012E0,-2.104634094E1
2.730652537E2,-4.213434982E1,-3.637163162E0,-2.100993347E1
2.730752538E2,-4.234511566E1,-3.839134216E0,-2.129776764E1
2.730852538E2,-4.229172516E1,-4.137043476E0,-2.137807465E1
2.730952538E2,-4.221822739E1,-4.363358021E0,-2.145758057E1
2.731052538E2,-4.225895691E1,-4.541936874E0,-2.145961761E1
2.731153493E2,-4.221912003E1,-4.503917694E0,-2.163110352E1
2.731254582E2,-4.248664093E1,-4.410855770E0,-2.134239960E1
2.731355647E2,-4.269446182E1,-4.313239574E0,-2.141655731E1
2.731456733E2,-4.292406845E1,-4.323602676E0,-2.132018280E1
2.731557792E2,-4.269382858E1,-4.190374374E0,-2.124324799E1
2.731658866E2,-4.267423248E1,-4.171641350E0,-2.128128052E1
2.731759943E2,-4.288436508E1,-4.250747681E0,-2.139580536E1
2.731852538E2,-4.301972198E1,-4.380331039E0,-2.139678955E1
2.731952537E2,-4.300038147E1,-4.396765232E0,-2.147343445E1
2.732052538E2,-4.290304947E1,-4.303652763E0,-2.156816101E1
2.732152537E2,-4.292431259E1,-4.446135998E0,-2.155075073E1
2.732252537E2,-4.303802109E1,-4.415431023E0,-2.158801270E1
2.732352538E2,-4.326955032E1,-4.602184772E0,-2.158926392E1
2.732452537E2,-4.324970245E1,-4.530810833E0,-2.155029297E1
2.732552538E2,-4.334175110E1,-4.409709930E0,-2.177738953E1
2.732652538E2,-4.331855774E1,-4.178201675E0,-2.188912964E1
2.732752538E2,-4.349052048E1,-4.308092117E0,-2.211898041E1
2.732852537E2,-4.360678864E1,-4.506750107E0,-2.227360535E1
2.732952538E2,-4.364482117E1,-4.525747776E0,-2.233092499E1
2.733052538E2,-4.364815521E1,-4.790720940E0,-2.241056061E1
2.733152538E2,-4.368643951E1,-4.862359047E0,-2.254488373E1
2.733252538E2,-4.385969162E1,-5.045775414E0,-2.269905090E1
2.733352584E2,-4.386560822E1,-5.382853508E0,-2.255053711E1
2.733452894E2,-4.396447372E1,-5.652024746E0,-2.261069489E1
2.733553980E2,-4.394372559E1,-5.544930458E0,-2.262854004E1
2.733655034E2,-4.388763428E1,-5.665785313E0,-2.272573853E1
2.733756112E2,-4.392591858E1,-5.719950199E0,-2.282167053E1
2.733857200E2,-4.407585144E1,-5.654274464E0,-2.306827545E1
2.733958263E2,-4.430494308E1,-5.629248619E0,-2.297146606E1
2.734059348E2,-4.426460266E1,-5.451002121E0,-2.291217041E1
2.734152538E2,-4.431605530E1,-5.133959770E0,-2.307975769E1
2.734252537E2,-4.440965271E1,-5.049132824E0,-2.315460968E1
2.734352538E2,-4.425740814E1,-4.973031998E0,-2.294441986E1
2.734452538E2,-4.460020447E1,-4.969720840E0,-2.300003815E1
2.734552537E2,-4.461966705E1,-4.988343239E0,-2.298109436E1
2.734652538E2,-4.458395767E1,-5.076175690E0,-2.281057739E1
2.734752538E2,-4.439263916E1,-5.085031509E0,-2.292610168E1
2.734852538E2,-4.460521698E1,-5.253605366E0,-2.286995697E1
2.734952538E2,-4.445348740E1,-5.230366707E0,-2.269859314E1
2.735052538E2,-4.434209824E1,-5.367901802E0,-2.254813385E1
2.735152538E2,-4.455313492E1,-5.447782516E0,-2.252906036E1
2.735252538E2,-4.451369476E1,-5.322729111E0,-2.245133972E1
2.735352538E2,-4.457041931E1,-5.289793015E0,-2.245066833E1
2.735452537E2,-4.462702179E1,-5.239273071E0,-2.243068695E1
2.735552538E2,-4.468373871E1,-5.258756161E0,-2.254518127E1
2.735652538E2,-4.451201630E1,-5.303817749E0,-2.266106415E1
2.735752922E2,-4.487736130E1,-5.496515274E0,-2.262358856E1
2.735853377E2,-4.491050720E1,-5.196793079E0,-2.271513367E1
2.735954442E2,-4.498849106E1,-5.376232147E0,-2.285060883E1
2.736055512E2,-4.485903931E1,-5.671092987E0,-2.289305878E1
2.736156595E2,-4.487889099E1,-5.690047264E0,-2.281685638E1
2.736257657E2,-4.464491653E1,-5.413825989E0,-2.298628235E1
2.736358728E2,-4.475669861E1,-5.224203587E0,-2.296430969E1
2.736459803E2,-4.504110336E1,-5.112605572E0,-2.296159363E1
2.736552538E2,-4.488729095E1,-5.157489300E0,-2.324916840E1
2.736652538E2,-4.496488953E1,-5.319123745E0,-2.340351105E1
2.736752538E2,-4.488715363E1,-5.262217522E0,-2.349859619E1
2.736852537E2,-4.494052887E1,-5.069147110E0,-2.364863586E1
2.736952537E2,-4.477085876E1,-5.255764008E0,-2.376627350E1
2.737052538E2,-4.490943527E1,-5.562844276E0,-2.367402649E1
2.737152538E2,-4.499385452E1,-6.044857979E0,-2.350786591E1
2.737252538E2,-4.490192413E1,-6.253434658E0,-2.345363617E1
2.737352538E2,-4.488516617E1,-6.324501038E0,-2.326373291E1
2.737452538E2,-4.494369507E1,-6.345532417E0,-2.311103058E1
2.737552538E2,-4.485048676E1,-6.430691719E0,-2.297891998E1
2.737652538E2,-4.500582886E1,-6.561866760E0,-2.284622192E1
2.737752538E2,-4.517163467E1,-6.232145786E0,-2.299403381E1
2.737852537E2,-4.511131287E1,-6.034833908E0,-2.303002930E1
2.737952538E2,-4.491485214E1,-5.707275391E0,-2.317955017E1
2.738052537E2,-4.504598236E1,-5.466272354E0,-2.300415802E1
2.738152762E2,-4.506454086E1,-5.484120369E0,-2.311881256E1
2.738253828E2,-4.498809814E1,-5.445793629E0,-2.306143188E1
2.738354882E2,-4.509845734E1,-5.254954338E0,-2.324940491E1
2.738455978E2,-4.488420105E1,-5.015049934E0,-2.340010834E1
2.738557051E2,-4.498049927E1,-5.107277393E0,-2.345806885E1
2.738658110E2,-4.488587189E1,-5.156272888E0,-2.345912170E1
2.738759195E2,-4.498230743E1,-5.161245346E0,-2.330604553E1
2.738852538E2,-4.480723190E1,-5.063645840E0,-2.361103058E1
2.738952538E2,-4.486383820E1,-4.925760269E0,-2.339910126E1
2.739052538E2,-4.475012589E1,-5.026357651E0,-2.351540375E1
2.739152538E2,-4.467651367E1,-5.095303535E0,-2.326847839E1
2.739252538E2,-4.481380844E1,-5.278965473E0,-2.309835052E1
2.739352538E2,-4.472201538E1,-5.417760372E0,-2.287147522E1
2.739452538E2,-4.495124054E1,-5.375371933E0,-2.271718597E1
2.739552538E2,-4.483624268E1,-5.387497902E0,-2.283238983E1
2.739652538E2,-4.480001068E1,-5.492361069E0,-2.277660370E1
2.739752538E2,-4.495225906E1,-5.533515453E0,-2.291001129E1
2.739852538E2,-4.491474152E1,-5.549906731E0,-2.285313416E1
2.739952538E2,-4.478053665E1,-5.543631077E0,-2.294911194E1
2.740052538E2,-4.455184555E1,-5.446676731E0,-2.271993256E1
2.740152538E2,-4.443350220E1,-5.246248722E0,-2.287067413E1
2.740252538E2,-4.431850815E1,-5.223428249E0,-2.290909576E1
2.740352538E2,-4.430046082E1,-5.240968704E0,-2.279487610E1
2.740452870E2,-4.434054565E1,-5.384047985E0,-2.281555939E1
2.740553224E2,-4.399723053E1,-5.386916637E0,-2.283628082E1
2.740654292E2,-4.422568893E1,-5.273972511E0,-2.264294434E1
2.740755375E2,-4.420571136E1,-5.202487946E0,-2.262306213E1
2.740856439E2,-4.418457031E1,-5.130007744E0,-2.277494812E1
2.740957507E2,-4.428010559E1,-5.081786633E0,-2.264029694E1
2.741058583E2,-4.424156189E1,-5.027400494E0,-2.258254242E1
2.741159662E2,-4.428153229E1,-5.030584335E0,-2.231518555E1
2.741252538E2,-4.399753189E1,-5.020202637E0,-2.199191284E1
2.741352538E2,-4.405286026E1,-4.741425514E0,-2.166371155E1
2.741452538E2,-4.388138580E1,-4.856601238E0,-2.189498138E1
2.741552538E2,-4.391891479E1,-4.735371113E0,-2.172151947E1
2.741652538E2,-4.384246445E1,-4.714517593E0,-2.170252991E1
2.741752538E2,-4.365192413E1,-4.706563950E0,-2.166514587E1
2.741852537E2,-4.346355820E1,-4.927641392E0,-2.180238342E1
2.741952538E2,-4.340245056E1,-4.817031384E0,-2.214484406E1
2.742052538E2,-4.359144974E1,-4.701345921E0,-2.214251709E1
2.742152538E2,-4.330575562E1,-4.794364929E0,-2.229769897E1
2.742252538E2,-4.328359985E1,-4.511322498E0,-2.214158630E1
2.742352538E2,-4.338014603E1,-4.691136837E0,-2.235332489E1
2.742452538E2,-4.328332901E1,-4.633413315E0,-2.244848633E1
2.742552538E2,-4.330499268E1,-4.653916359E0,-2.210508728E1
2.742652538E2,-4.356750488E1,-4.224550724E0,-2.183129883E1
2.742752538E2,-4.345355988E1,-4.080303192E0,-2.144830322E1
2.742852612E2,-4.326133728E1,-4.035964966E0,-2.158225250E1
2.742953689E2,-4.330013657E1,-4.125518799E0,-2.167861938E1
2.743054755E2,-4.320114136E1,-3.873710155E0,-2.167594147E1
2.743155825E2,-4.299140167E1,-3.759989738E0,-2.142737579E1
2.743256897E2,-4.287860489E1,-3.739049911E0,-2.114134216E1
2.743357921E2,-4.286169815E1,-3.984736919E0,-2.135443115E1
2.743459047E2,-4.272903442E1,-4.067154408E0,-2.141333771E1
2.743559992E2,-4.267061996E1,-4.151072025E0,-2.177729797E1
2.743652537E2,-4.276500702E1,-3.944597244E0,-2.146890259E1
2.743752538E2,-4.265053177E1,-3.887272835E0,-2.135420227E1
2.743852538E2,-4.263710785E1,-4.240785599E0,-2.128232574E1
2.743952538E2,-4.275081635E1,-4.210080624E0,-2.131958771E1
2.744052538E2,-4.297976303E1,-4.359675407E0,-2.162577057E1
2.744152538E2,-4.293789673E1,-3.935477257E0,-2.125803375E1
2.744252538E2,-4.290102005E1,-4.022314072E0,-2.125929260E1
2.744353366E2,-4.290322113E1,-4.024194717E0,-2.093483734E1
2.744452538E2,-4.279092026E1,-4.195901394E0,-2.099475861E1
2.744552538E2,-4.311708832E1,-4.246294022E0,-2.080300140E1
2.744652538E2,-4.313488007E1,-4.176112652E0,-2.084021759E1
2.744752538E2,-4.296175003E1,-4.045226574E0,-2.078213501E1
2.744852537E2,-4.282628250E1,-3.740801811E0,-2.041632843E1
2.744952538E2,-4.267440033E1,-3.892183781E0,-2.064795685E1
2.745052537E2,-4.246555328E1,-3.901549339E0,-2.053453064E1
2.745152781E2,-4.236693573E1,-3.719964981E0,-2.062815857E1
2.745253073E2,-4.251674652E1,-3.584286213E0,-2.074028778E1
2.745354153E2,-4.221236420E1,-3.641873360E0,-2.076151276E1
2.745455232E2,-4.211671829E1,-3.515252590E0,-2.053134155E1
2.745556296E2,-4.225169754E1,-3.574611187E0,-2.043601990E1
2.745657369E2,-4.225181961E1,-3.644614220E0,-2.057049561E1
2.745758431E2,-4.211981201E1,-3.640219212E0,-2.034201813E1
2.745859506E2,-4.221508789E1,-3.609250069E0,-2.028392792E1
2.745952538E2,-4.225286102E1,-3.593080044E0,-2.030263519E1
2.746052537E2,-4.217576218E1,-3.624092579E0,-2.049424744E1
2.746152538E2,-4.234569168E1,-3.437696934E0,-2.033843994E1
2.746252537E2,-4.213631821E1,-3.533985615E0,-2.049330902E1
2.746352538E2,-4.204219437E1,-3.688262463E0,-2.064836121E1
2.746452538E2,-4.194807816E1,-3.772646904E0,-2.064984894E1
2.746552538E2,-4.194703674E1,-3.824181557E0,-2.091770935E1
2.746652537E2,-4.198441696E1,-3.860098839E0,-2.110884857E1
2.746752538E2,-4.206318665E1,-3.952836514E0,-2.093785858E1
2.746852538E2,-4.202800369E1,-3.936272621E0,-2.046065521E1
2.746952538E2,-4.187625504E1,-4.052818775E0,-2.059642029E1
2.747052538E2,-4.197050476E1,-3.933598995E0,-2.049906158E1
2.747152538E2,-4.196743011E1,-3.633900642E0,-2.030447388E1
2.747252538E2,-4.194834900E1,-3.650556087E0,-2.034294128E1
2.747352538E2,-4.215965652E1,-3.625819206E0,-2.005535126E1
2.747452539E2,-4.209959412E1,-3.393782139E0,-1.997639465E1
2.747552538E2,-4.205654907E1,-3.090900421E0,-2.004916382E1
2.747653538E2,-4.203681564E1,-3.159422398E0,-2.029823303E1
2.747754619E2,-4.176995468E1,-3.148198605E0,-2.026116180E1
2.747855685E2,-4.186843872E1,-3.364618778E0,-2.026339722E1
2.747956781E2,-4.183400726E1,-3.575869560E0,-2.017076111E1
2.748057832E2,-4.194784164E1,-3.562748432E0,-2.022732544E1
2.748158901E2,-4.196588898E1,-3.545207977E0,-2.034153748E1
2.748259973E2,-4.187331772E1,-3.718285561E0,-2.030595398E1
2.748352538E2,-4.157806396E1,-4.325393677E0,-2.016220856E1
2.748452538E2,-4.169395447E1,-4.436354160E0,-2.018213654E1
2.748552538E2,-4.203559113E1,-4.379627705E0,-2.029435730E1
2.748652538E2,-4.191583633E1,-4.090617180E0,-2.046308899E1
2.748752538E2,-4.185459900E1,-3.962423325E0,-2.078624725E1
2.748852538E2,-4.183707809E1,-3.910513878E0,-2.044212341E1
2.748952538E2,-4.177674866E1,-3.765621185E0,-2.059329224E1
2.749052538E2,-4.183308792E1,-3.732353210E0,-2.064987183E1
2.749152538E2,-4.224692917E1,-3.448206425E0,-2.087343597E1
2.749252537E2,-4.213141632E1,-3.424943447E0,-2.098820496E1
2.749352538E2,-4.208913422E1,-3.262510300E0,-2.125358582E1
2.749452538E2,-4.201371384E1,-3.329906940E0,-2.127386475E1
2.749552538E2,-4.207223892E1,-3.420831203E0,-2.127472687E1
2.749652538E2,-4.193725204E1,-3.448838234E0,-2.156200409E1
2.749752538E2,-4.188014603E1,-3.394077301E0,-2.142798615E1
2.749852599E2,-4.188194656E1,-3.482991695E0,-2.135273743E1
2.749952939E2,-4.180537415E1,-3.409607887E0,-2.123766327E1
2.750054020E2,-4.180408859E1,-3.321135998E0,-2.123656464E1
2.750155073E2,-4.176850510E1,-3.426552296E0,-2.108535767E1
2.750256156E2,-4.209582138E1,-3.617725372E0,-2.102895355E1
2.750357228E2,-4.198301315E1,-3.719097137E0,-2.101165771E1
2.750458293E2,-4.213604736E1,-3.656076431E0,-2.080020905E1
2.750559360E2,-4.215601349E1,-3.849872589E0,-2.108882904E1
2.750652538E2,-4.234668732E1,-3.822990894E0,-2.103034973E1
2.750752538E2,-4.240340424E1,-3.877420425E0,-2.122162628E1
2.750852538E2,-4.236640549E1,-3.911727428E0,-2.112679291E1
2.750952538E2,-4.240869141E1,-4.056687355E0,-2.082302094E1
2.751052538E2,-4.236886597E1,-3.878882885E0,-2.068738556E1
2.751152538E2,-4.263509369E1,-3.767241478E0,-2.055114746E1
2.751252538E2,-4.257680893E1,-3.868742943E0,-2.093441010E1
2.751352538E2,-4.257809448E1,-3.957214832E0,-2.093550873E1
2.751452538E2,-4.238779831E1,-4.071794033E0,-2.112868500E1
2.751552538E2,-4.231172562E1,-4.173583984E0,-2.132117462E1
2.751652538E2,-4.233105469E1,-4.244515419E0,-2.143648529E1
2.751752538E2,-4.240337753E1,-4.122044086E0,-2.175909424E1
2.751852537E2,-4.231156540E1,-4.453043461E0,-2.195451355E1
2.751952538E2,-4.229261398E1,-4.469809532E0,-2.197389984E1
2.752052538E2,-4.212026215E1,-4.322113991E0,-2.176290894E1
2.752152537E2,-4.234910202E1,-4.244447708E0,-2.158909607E1
2.752252666E2,-4.232783890E1,-4.101964474E0,-2.160650635E1
2.752353403E2,-4.239087677E1,-4.319072723E0,-2.120810699E1
2.752454463E2,-4.235413742E1,-4.353600979E0,-2.107510376E1
2.752555534E2,-4.241035080E1,-4.267802715E0,-2.103559875E1
2.752656618E2,-4.235093307E1,-4.053792000E0,-2.089960480E1
2.752757688E2,-4.221800613E1,-4.170934677E0,-2.107346344E1
2.752858752E2,-4.254326248E1,-4.272972107E0,-2.113047791E1
2.752959832E2,-4.238855743E1,-4.212242603E0,-2.132130432E1
2.753052538E2,-4.257987976E1,-4.168440819E0,-2.112900543E1
2.753152538E2,-4.270892334E1,-4.047979355E0,-2.152771759E1
2.753252538E2,-4.278395081E1,-4.050143242E0,-2.171826172E1
2.753352538E2,-4.292097092E1,-4.355895996E0,-2.185504150E1
2.753452537E2,-4.301816559E1,-4.501317024E0,-2.189457703E1
2.753552538E2,-4.307901001E1,-4.699071407E0,-2.178224182E1
2.753652538E2,-4.317440796E1,-4.703158855E0,-2.178184509E1
2.753752539E2,-4.321295166E1,-4.775018215E0,-2.187799072E1
2.753852538E2,-4.323252869E1,-4.968482494E0,-2.222386932E1
2.753952538E2,-4.304276657E1,-4.908772945E0,-2.195680237E1
2.754052538E2,-4.323434448E1,-4.882665634E0,-2.176471710E1
2.754152538E2,-4.313702393E1,-4.702187538E0,-2.166748810E1
2.754252537E2,-4.326903152E1,-4.706582546E0,-2.189596558E1
2.754352538E2,-4.324852753E1,-4.687075138E0,-2.206759644E1
2.754452538E2,-4.317245483E1,-4.788865089E0,-2.226008606E1
2.754552591E2,-4.336724091E1,-5.027620316E0,-2.216672516E1
2.754652771E2,-4.363602448E1,-5.215234756E0,-2.230141449E1
2.754753870E2,-4.377227402E1,-5.485377312E0,-2.247592163E1
2.754854914E2,-4.365599060E1,-5.409030914E0,-2.259002686E1
2.754956017E2,-4.390878296E1,-5.755741119E0,-2.261225891E1
2.755057074E2,-4.398368454E1,-5.687901497E0,-2.266831970E1
2.755158147E2,-4.417230225E1,-5.519464493E0,-2.260807800E1
2.755259231E2,-4.424990845E1,-5.628679752E0,-2.264724731E1
2.755352538E2,-4.439893341E1,-5.527283669E0,-2.295066833E1
2.755452538E2,-4.416843414E1,-5.393834114E0,-2.291190338E1
2.755552538E2,-4.412911987E1,-5.338784218E0,-2.296865845E1
2.755652538E2,-4.426446533E1,-5.555732727E0,-2.316159821E1
2.755752538E2,-4.408797836E1,-5.369551182E0,-2.348456573E1
2.755852538E2,-4.418479919E1,-5.409801483E0,-2.335101318E1
2.755952538E2,-4.431681824E1,-5.291884899E0,-2.331075287E1
2.756052538E2,-4.425933075E1,-5.201845646E0,-2.315720367E1
2.756152537E2,-4.418726349E1,-5.324538231E0,-2.279642487E1
2.756252539E2,-4.439535522E1,-5.139777660E0,-2.264045715E1
2.756352538E2,-4.471791840E1,-5.029814720E0,-2.263758087E1
2.756452537E2,-4.494919968E1,-5.094035149E0,-2.240826416E1
2.756552537E2,-4.515895081E1,-5.120389938E0,-2.246487427E1
2.756652538E2,-4.521606064E1,-5.105258942E0,-2.244533539E1
2.756752539E2,-4.521541595E1,-5.104705811E0,-2.254076385E1
2.756852538E2,-4.550405121E1,-5.328747749E0,-2.263764191E1
2.756952893E2,-4.557856750E1,-5.243103504E0,-2.271257019E1
2.757053255E2,-4.554234314E1,-5.313020706E0,-2.258000183E1
2.757154327E2,-4.541006470E1,-5.395770073E0,-2.258164978E1
2.757255406E2,-4.523511505E1,-5.333227158E0,-2.294432831E1
2.757356484E2,-4.514152908E1,-5.330688477E0,-2.267752075E1
2.757457537E2,-4.503063965E1,-5.608450890E0,-2.275784302E1
2.757558612E2,-4.484266663E1,-5.812387466E0,-2.279943085E1
2.757659684E2,-4.478272247E1,-5.650353432E0,-2.285494995E1
2.757752538E2,-4.463008118E1,-5.661286831E0,-2.289397430E1
2.757852537E2,-4.460930634E1,-5.781342983E0,-2.341090393E1
2.757952538E2,-4.457166672E1,-5.762677193E0,-2.329632568E1
2.758052538E2,-4.457360840E1,-5.729390621E0,-2.293325806E1
2.758152538E2,-4.451649475E1,-5.779468060E0,-2.302957916E1
2.758252537E2,-4.472380829E1,-5.594043732E0,-2.298812866E1
2.758352538E2,-4.489707184E1,-5.672621250E0,-2.291195679E1
2.758452538E2,-4.487812042E1,-5.689387321E0,-2.293134308E1
2.758552538E2,-4.489732742E1,-5.707788467E0,-2.295056915E1
2.758652538E2,-4.503578949E1,-5.840026855E0,-2.249349976E1
2.758752538E2,-4.515155029E1,-5.985823154E0,-2.260929871E1
2.758852538E2,-4.500070572E1,-6.103143692E0,-2.261146545E1
2.758952537E2,-4.484574890E1,-5.989773750E0,-2.272529602E1
2.759052537E2,-4.459834290E1,-6.119484425E0,-2.293801880E1
2.759152538E2,-4.452047729E1,-6.044994354E0,-2.301379395E1
2.759252538E2,-4.450035858E1,-6.060765266E0,-2.320494843E1
2.759352643E2,-4.455387115E1,-5.850331783E0,-2.329750824E1
2.759453712E2,-4.457448196E1,-6.027208328E0,-2.345230865E1
2.759554792E2,-4.455618286E1,-6.009581566E0,-2.329948425E1
2.759655863E2,-4.447998047E1,-6.093787670E0,-2.347266388E1
2.759756930E2,-4.471318436E1,-6.351871967E0,-2.337936401E1
2.759857938E2,-4.484611130E1,-6.234729767E0,-2.320550537E1
2.759959048E2,-4.494305420E1,-6.327509880E0,-2.316803741E1
2.760053002E2,-4.480847931E1,-6.111225128E0,-2.286058807E1
2.760152538E2,-4.483065033E1,-6.271955490E0,-2.274797058E1
2.760252538E2,-4.484369659E1,-5.830745697E0,-2.268515015E1
2.760352537E2,-4.493600845E1,-5.657446861E0,-2.275890350E1
2.760452538E2,-4.506597137E1,-5.415448189E0,-2.275527954E1
2.760552538E2,-4.517982101E1,-5.280014992E0,-2.254310608E1
2.760652538E2,-4.513934326E1,-5.154077053E0,-2.261807251E1
2.760752538E2,-4.496298981E1,-4.915586472E0,-2.280678558E1
2.760852538E2,-4.488744354E1,-4.930453300E0,-2.273097229E1
2.760952538E2,-4.494828415E1,-5.163154125E0,-2.269541931E1
2.761052537E2,-4.479898834E1,-5.351695061E0,-2.262211609E1
2.761152538E2,-4.458820343E1,-5.359400749E0,-2.279497528E1
2.761252538E2,-4.470422745E1,-5.418052673E0,-2.268064880E1
2.761352538E2,-4.437781143E1,-5.262600422E0,-2.268022919E1
2.761452538E2,-4.430354309E1,-5.453304768E0,-2.279747009E1
2.761552538E2,-4.441996002E1,-5.477342606E0,-2.254910278E1
2.761652812E2,-4.440190506E1,-5.582248688E0,-2.262683868E1
2.761753111E2,-4.420687103E1,-5.255907059E0,-2.256642151E1
2.761854195E2,-4.424181366E1,-5.080045223E0,-2.265950012E1
2.761955256E2,-4.418522644E1,-5.025726318E0,-2.244913483E1
2.762056320E2,-4.410800552E1,-4.969262600E0,-2.246788025E1
2.762157395E2,-4.418676758E1,-5.131892681E0,-2.245045471E1
2.762258463E2,-4.397407150E1,-4.840896606E0,-2.225695801E1
2.762359537E2,-4.403092194E1,-4.843017101E0,-2.231398010E1
2.762452538E2,-4.422262955E1,-4.851966381E0,-2.217959595E1
2.762552538E2,-4.429881668E1,-4.890071869E0,-2.227514648E1
2.762652538E2,-4.412902832E1,-4.971739292E0,-2.218152618E1
2.762752538E2,-4.401493454E1,-4.984639168E0,-2.216313171E1
2.762852539E2,-4.403234863E1,-4.826760292E0,-2.206565094E1
2.762952538E2,-4.408535385E1,-4.511045933E0,-2.200421143E1
2.763052538E2,-4.427899170E1,-4.609020233E0,-2.177548981E1
2.763152538E2,-4.395693970E1,-4.771845341E0,-2.181719208E1
2.763252538E2,-4.376562500E1,-4.728281498E0,-2.181754303E1
2.763352538E2,-4.359326935E1,-4.633005142E0,-2.172172546E1
2.763452538E2,-4.370684814E1,-4.584716320E0,-2.173967743E1
2.763552538E2,-4.374140930E1,-4.373576164E0,-2.181323242E1
2.763652538E2,-4.367048264E1,-4.759361267E0,-2.185654449E1
2.763752538E2,-4.331130219E1,-4.991328716E0,-2.189928436E1
2.763852538E2,-4.300368881E1,-4.993730545E0,-2.228247833E1
2.763952538E2,-4.325174713E1,-4.847099781E0,-2.193594360E1
2.764052538E2,-4.328913498E1,-4.795651436E0,-2.193512726E1
2.764153578E2,-4.323420715E1,-4.969921589E0,-2.197573090E1
2.764254647E2,-4.304366302E1,-4.961967945E0,-2.193834686E1
